CatBoost,CatBoost_depth_3,CatBoost_depth_4,CatBoost_depth_5,CatBoost_depth_6,CatBoost_depth_7,CatBoost_depth_8,CatBoost_depth_9,CatBoost_depth_10,CatBoost_depth_11,CatBoost_depth_12
0.8178538704335705,0.7982995070533366,0.8025995798040159,0.8091819705027796,0.8178538704335705,0.8283264343160497,0.8418375982258623,0.8563480786212339,0.8782181962533986,0.9024715093297859,0.921275907472232
0.8206363237448188,0.7998971888858067,0.8051070783437585,0.8119704286011107,0.8206363237448188,0.8327964307907132,0.8458984354556739,0.8627073095494531,0.8822993342346088,0.9041261460361687,0.9219345957282455
0.8198022604976425,0.8003554749590784,0.8052963365266178,0.8119786780276199,0.8198022604976425,0.8301544751211823,0.844907506561391,0.8618236275039888,0.8793825860618494,0.9006911444078174,0.9192342092751962
0.8181427613813562,0.798844626489465,0.8034499418408646,0.8102114576081116,0.8181427613813562,0.8283384793031634,0.842988167088201,0.8584190662801219,0.878067688110741,0.8991781783586328,0.9203438643760422
0.8195557318374151,0.7999334534162637,0.8046646890796373,0.8108969061362914,0.8195557318374151,0.8308644872572617,0.8439827066600454,0.8601914329805302,0.8793058727029806,0.9003325723746338,0.9206448514651637
0.8200687829142099,0.7997140938845289,0.8050340954961239,0.8117478955218422,0.8200687829142099,0.8307996645504097,0.845199777553177,0.861435548500852,0.879797270606091,0.9018807378799787,0.922136381710749
0.819380194253274,0.7988752017572519,0.8040156601920266,0.8103558252433466,0.819380194253274,0.8300155906929972,0.8446027873976298,0.8614245129667671,0.8815728230039126,0.901270432686914,0.9221797826641369
0.8200246029009253,0.7996919307065149,0.8049368425653955,0.8119873402267486,0.8200246029009253,0.8315903698861813,0.8438336430825267,0.8608715427083273,0.881169376721497,0.9005456246274948,0.9225981253465347
0.8182357881429599,0.7984483462232899,0.8034612096213919,0.81015747813912,0.8182357881429599,0.8291874105874931,0.8429971765782616,0.8586055824795733,0.8796144574035838,0.902334954672551,0.9254931613145697
0.8199818097137946,0.8005618215270818,0.8054188118163449,0.8121183377319247,0.8199818097137946,0.8313898429040771,0.844388580519976,0.8606331352790801,0.8806246262723955,0.9007748436791647,0.9205245815920833
0.8197813752361112,0.8003010242677511,0.8051435986057045,0.8112381704048112,0.8197813752361112,0.8306844286790804,0.8439386922076808,0.8606304628384776,0.8794429081101115,0.900374920982774,0.9205039383117681
0.8191718090738991,0.7991469701307375,0.8038089127601143,0.8105149802935423,0.8191718090738991,0.8297989418832585,0.8439349888754422,0.8590559380234144,0.8811996976465958,0.8993268177004636,0.9235178331015577
0.8203145216483265,0.8001076336240801,0.8052160606453419,0.8109995714748757,0.8203145216483265,0.8305955680742456,0.8448038270321439,0.8630708266448495,0.8814207040267186,0.9014165404207278,0.9226063614300293
0.8184081989577195,0.7986031938478283,0.8037609028860658,0.8107009152746678,0.8184081989577195,0.8291445869959373,0.8432907521869988,0.8606777156978831,0.8799629197571475,0.9007402077899929,0.9208011912218381
0.8191355760134487,0.7993124595713073,0.8044287108504087,0.8108071370497648,0.8191355760134487,0.8300121240454387,0.8433935379824318,0.8611168071488775,0.8812757623698801,0.9004281903433642,0.9194935483502201
0.8191950151591669,0.7994298528051376,0.8043047701805629,0.8106964805893409,0.8191950151591669,0.8289105174720801,0.8435458738517687,0.8596366884386821,0.8787052528795326,0.9006752593334799,0.920227096579717
0.8198765582778653,0.799865889186009,0.8052448204377082,0.8113016723947957,0.8198765582778653,0.8297651961075526,0.8433631150083799,0.8615114143005245,0.8807226629158413,0.9026801665344948,0.9212960308906598
0.8207066853356736,0.8011023076013256,0.8061563614068297,0.8125191867710699,0.8207066853356736,0.8314414200902136,0.8455902109527973,0.8621141750947654,0.8818232731135155,0.9017220343401872,0.921254451043583
0.8188143835082913,0.798474328399565,0.8036211703564221,0.8104241294336301,0.8188143835082913,0.8293226846397309,0.8418997730870428,0.8589028009643374,0.8785681243313725,0.900516109367636,0.9206749378499699
0.8189412350766346,0.7985718655758922,0.8036614321100629,0.8105515625472378,0.8189412350766346,0.8303461955485378,0.8429422318787003,0.8605747841892021,0.8798033164974134,0.9014196062210035,0.9216927254763242
0.8202474674034647,0.8001188856593409,0.8052627401065937,0.8116858513638303,0.8202474674034647,0.8317058937083786,0.8443828704101033,0.860169591663692,0.8803481576325416,0.9033710489027182,0.9233850059716748
0.8184131459121364,0.7991341311375547,0.8042950375273108,0.8102635019109594,0.8184131459121364,0.8299813228180345,0.8422121831368312,0.8602179084419868,0.8799069893560076,0.9014331602217192,0.9212557341251036
