logistic_regression_solver_lbfgs_c_1e-05,logistic_regression_solver_lbfgs_c_0.0001,logistic_regression_solver_lbfgs_c_0.001,logistic_regression_solver_lbfgs_c_0.01,logistic_regression_solver_lbfgs_c_0.1,logistic_regression_solver_lbfgs_c_1.0,logistic_regression_solver_lbfgs_c_10,logistic_regression_solver_lbfgs_c_100,logistic_regression_solver_lbfgs_c_1000,logistic_regression_solver_lbfgs_c_10000,logistic_regression_solver_lbfgs_c_100000,logistic_regression_solver_newton-cg_c_1e-05,logistic_regression_solver_newton-cg_c_0.0001,logistic_regression_solver_newton-cg_c_0.001,logistic_regression_solver_newton-cg_c_0.01,logistic_regression_solver_newton-cg_c_0.1,logistic_regression_solver_newton-cg_c_1.0,logistic_regression_solver_newton-cg_c_10,logistic_regression_solver_newton-cg_c_100,logistic_regression_solver_newton-cg_c_1000,logistic_regression_solver_newton-cg_c_10000,logistic_regression_solver_newton-cg_c_100000,logistic_regression_solver_liblinear_c_1e-05,logistic_regression_solver_liblinear_c_0.0001,logistic_regression_solver_liblinear_c_0.001,logistic_regression_solver_liblinear_c_0.01,logistic_regression_solver_liblinear_c_0.1,logistic_regression_solver_liblinear_c_1.0,logistic_regression_solver_liblinear_c_10,logistic_regression_solver_liblinear_c_100,logistic_regression_solver_liblinear_c_1000,logistic_regression_solver_liblinear_c_10000,logistic_regression_solver_liblinear_c_100000
0.7713240390408727,0.7735635504453581,0.7760117698440925,0.7768714663139722,0.7770175985817164,0.7770327175087519,0.7770341714669461,0.777034295427858,0.7770343083404527,0.7770343117838114,0.7770343117838114,0.771324031293316,0.773563617590852,0.7760112232109053,0.7768710703277263,0.7770174617082096,0.777032386085481,0.7770336386071934,0.777033834878637,0.7770338650080253,0.7770338667297048,0.7770338667297048,0.7714057215341614,0.7740077488775127,0.7764717870659305,0.7769417185781895,0.7770245283410191,0.7770330928348459,0.7770337926974935,0.7770338934157343,0.7770339149367259,0.7770339226842828,0.7770339235451227
0.772519393252072,0.7749826041735717,0.7777702087493749,0.7787603215676554,0.7788887381855147,0.7789007038568576,0.7789022791934445,0.7789024134844321,0.7789024814907657,0.778902472882369,0.7789024754648881,0.7725193863653546,0.7749827728981458,0.7777701063094546,0.7787597568568352,0.7788888389037556,0.7789007589505963,0.7789024177886306,0.7789025426103819,0.7789025494970994,0.7789025520796182,0.7789025503579389,0.7725478491680366,0.7753686855982658,0.778218843088323,0.7788272699292387,0.7788955000810829,0.778901486360113,0.7789024195103098,0.7789024814907657,0.7789024892383226,0.7789024918208416,0.7789024926816813
0.7724938280357021,0.7748729486953703,0.7775903182237496,0.7785247605408976,0.778660918259444,0.7786745109177535,0.7786756412002336,0.7786758486625929,0.7786758632968673,0.7786758710444243,0.7786758736269432,0.7724938202881451,0.7748731036465101,0.7775898318493387,0.7785248371556277,0.7786620450985654,0.7786755465078705,0.7786767327449289,0.7786769212688154,0.7786769436506467,0.7786769436506467,0.7786769436506467,0.7725477923526187,0.7752897612352638,0.7780612500316993,0.7786002346585223,0.7786695309602918,0.7786762162411298,0.7786766819553887,0.7786767835344691,0.7786767895603467,0.7786767886995071,0.7786767895603468
0.7710547745593948,0.773449897544456,0.7763920071450503,0.7773257592512,0.7774185359524335,0.7774283627654589,0.7774295678756757,0.7774295790659849,0.7774295876739151,0.777429579926778,0.777429579065985,0.7710547495963974,0.7734502392792818,0.7763921147441768,0.7773257928221274,0.7774181916352286,0.7774281200218296,0.7774291159593445,0.7774291262888607,0.777429149530272,0.777429147808686,0.7774291469478929,0.7711528584799442,0.7738611207469237,0.7768622170494607,0.777401507314673,0.7774254730833176,0.7774283274729454,0.7774286726509433,0.7774287406535911,0.777428718272973,0.7774287199945589,0.7774287199945589
0.7734990164546545,0.7755197555433233,0.7777846653421883,0.7785201060028013,0.7786005235061623,0.7786105684846645,0.7786115877026393,0.7786116591511966,0.7786116789501946,0.7786116866976285,0.7786116849759765,0.7734990009597865,0.7755198433475746,0.7777846593164064,0.7785201886420966,0.7785998305412385,0.7786100545715473,0.7786111306040374,0.7786111848360749,0.7786111986092907,0.7786111986092907,0.7786111994701168,0.7735678713432887,0.7759948961971256,0.7782990983984022,0.7786031886234339,0.7786084078114244,0.7786110100883985,0.7786113406455795,0.7786112889960202,0.7786113053517139,0.778611299325932,0.778611299325932
0.7721828905966214,0.7744108788013514,0.7770812154937963,0.7781350476640768,0.7782564932023293,0.7782691742314337,0.778270422448948,0.778270452578336,0.7782704766818466,0.778270475821007,0.7782704758210071,0.772182875962347,0.7744110397783688,0.7770814797715733,0.7781355323168081,0.7782564656554599,0.7782691682055559,0.7782704284748255,0.7782704956203194,0.7782705111154334,0.7782705085329145,0.7782705085329142,0.772236831670867,0.7748017344428275,0.7775158233112436,0.7782075553282162,0.7782640264102373,0.7782699145535455,0.7782704069538339,0.7782704431090998,0.7782704629084122,0.7782704586042137,0.7782704568825344
0.771751134740984,0.7741462609925426,0.776894791195114,0.7780037752106289,0.7781393367977073,0.7781525024795432,0.7781538961789607,0.7781540020622396,0.7781540373566658,0.7781540399391849,0.7781540399391849,0.7717511235500684,0.7741462971478086,0.7768949444245743,0.778003826861009,0.7781393169983951,0.7781525515474041,0.7781539047873575,0.7781539788195685,0.7781540210007122,0.7781540287482692,0.7781540287482691,0.7718242071159436,0.7745640927665993,0.777346793999671,0.7780748624893212,0.7781468450412652,0.7781530456693716,0.7781540132531551,0.7781540958937629,0.7781540821203284,0.7781540795378095,0.7781540803986491
0.7716668774762575,0.7738808494895629,0.7765057966889936,0.7774035293594692,0.7775086632773303,0.7775218461759594,0.7775229273905786,0.7775230797591992,0.7775230823417183,0.7775230935326339,0.7775230943934734,0.7716668611203039,0.7738813427506908,0.7765062202221087,0.7774036782847312,0.7775092340140282,0.7775224745889149,0.7775236057322347,0.777523717641391,0.7775237279714671,0.7775237305539859,0.7775237296931463,0.7717723019275055,0.7743785852621603,0.7770089161528557,0.7774835228853352,0.7775171933375702,0.7775231133319462,0.7775235136223905,0.7775235695769687,0.7775235618294116,0.7775235652727702,0.7775235652727702
0.7716936667536332,0.7741042125670912,0.7767406089470819,0.7775748645713494,0.7776417800377259,0.7776456346688337,0.7776456759868985,0.7776458068274363,0.7776458240432963,0.7776458352336055,0.7776458352336056,0.7716936624496681,0.7741043778393494,0.776740467777028,0.7775748783440375,0.7776414882288949,0.7776455399816025,0.7776458731084982,0.777645861057396,0.7776458756908772,0.7776458894635653,0.7776458894635654,0.7717607251116497,0.7745005879508942,0.7771899497857084,0.7776469000345616,0.7776493481298876,0.7776464438142651,0.7776460865851651,0.7776460297728264,0.7776460168609312,0.777646012556966,0.777646012556966
0.7736079746437851,0.7758701547634288,0.7783864713757798,0.779252614690085,0.779330726471026,0.7793364664587417,0.7793372661660884,0.77933729371252,0.779337303181606,0.779337301459954,0.779337301459954,0.7736079557056132,0.7758700523251358,0.7783863491384888,0.7792531897218478,0.7793310862962907,0.7793369063408235,0.7793376148006153,0.7793376113573112,0.7793376036098771,0.7793376036098771,0.7793376053315292,0.7736376808879482,0.776290676008029,0.7788647833125368,0.7793289036719876,0.7793395396075335,0.7793376767800866,0.7793375812284016,0.7793375175272781,0.779337524413886,0.779337526135538,0.779337525274712
