logistic_regression_solver_lbfgs_c_1e-05,logistic_regression_solver_lbfgs_c_0.0001,logistic_regression_solver_lbfgs_c_0.001,logistic_regression_solver_lbfgs_c_0.01,logistic_regression_solver_lbfgs_c_0.1,logistic_regression_solver_lbfgs_c_1.0,logistic_regression_solver_lbfgs_c_10,logistic_regression_solver_lbfgs_c_100,logistic_regression_solver_lbfgs_c_1000,logistic_regression_solver_lbfgs_c_10000,logistic_regression_solver_lbfgs_c_100000,logistic_regression_solver_newton-cg_c_1e-05,logistic_regression_solver_newton-cg_c_0.0001,logistic_regression_solver_newton-cg_c_0.001,logistic_regression_solver_newton-cg_c_0.01,logistic_regression_solver_newton-cg_c_0.1,logistic_regression_solver_newton-cg_c_1.0,logistic_regression_solver_newton-cg_c_10,logistic_regression_solver_newton-cg_c_100,logistic_regression_solver_newton-cg_c_1000,logistic_regression_solver_newton-cg_c_10000,logistic_regression_solver_newton-cg_c_100000,logistic_regression_solver_liblinear_c_1e-05,logistic_regression_solver_liblinear_c_0.0001,logistic_regression_solver_liblinear_c_0.001,logistic_regression_solver_liblinear_c_0.01,logistic_regression_solver_liblinear_c_0.1,logistic_regression_solver_liblinear_c_1.0,logistic_regression_solver_liblinear_c_10,logistic_regression_solver_liblinear_c_100,logistic_regression_solver_liblinear_c_1000,logistic_regression_solver_liblinear_c_10000,logistic_regression_solver_liblinear_c_100000
0.04043807919123842,0.2511627906976744,0.33829365079365076,0.3694431070454181,0.37312,0.3741007194244604,0.3741007194244604,0.3741007194244604,0.3741007194244604,0.3741007194244604,0.3741007194244604,0.04043807919123842,0.2511627906976744,0.33829365079365076,0.3694431070454181,0.37312,0.3741007194244604,0.3741007194244604,0.3741007194244604,0.3741007194244604,0.3741007194244604,0.3741007194244604,0.46341463414634143,0.39485908950139365,0.36067161769454315,0.370773914436789,0.3736404350607806,0.3741007194244604,0.3741007194244604,0.3741007194244604,0.3741007194244604,0.3741007194244604,0.3741007194244604
0.0486679253199077,0.2538161164359247,0.3501377857027071,0.37764445847805495,0.3820754716981132,0.38252396668238253,0.38277812696417346,0.38277812696417346,0.38277812696417346,0.38277812696417346,0.38277812696417346,0.0486679253199077,0.2538161164359247,0.3501377857027071,0.37764445847805495,0.3820754716981132,0.38252396668238253,0.38277812696417346,0.38277812696417346,0.38277812696417346,0.38277812696417346,0.38277812696417346,0.4538043478260869,0.39302112029384756,0.37102922490470147,0.3800220576650386,0.38252396668238253,0.38252396668238253,0.38277812696417346,0.38277812696417346,0.38277812696417346,0.38277812696417346,0.38277812696417346
0.036770921386306006,0.23306233062330622,0.3232894955884801,0.3514345923164208,0.3570967741935484,0.3578913428985974,0.3578913428985974,0.3578913428985974,0.3578913428985974,0.3578913428985974,0.3578913428985974,0.036770921386306006,0.23306233062330622,0.32334332334332333,0.3514345923164208,0.3570967741935484,0.3578913428985974,0.3578913428985974,0.3578913428985974,0.3578913428985974,0.3578913428985974,0.3578913428985974,0.4472737337392748,0.36919698870765366,0.3434244791666667,0.35301731111470636,0.3570967741935484,0.3578913428985974,0.3578913428985974,0.3578913428985974,0.3578913428985974,0.3578913428985974,0.3578913428985974
0.04616030214015946,0.25463623395149787,0.3345466578424884,0.3656884875846501,0.3667897864140035,0.3677201989411199,0.3679820340070581,0.3679820340070581,0.3679820340070581,0.3679820340070581,0.3679820340070581,0.04616030214015946,0.25463623395149787,0.3345466578424884,0.3656884875846501,0.3667897864140035,0.3677201989411199,0.3677201989411199,0.3677201989411199,0.3677201989411199,0.3677201989411199,0.3677201989411199,0.4652559726962458,0.3813374805598756,0.3549013264315755,0.36696658097686374,0.36745827984595636,0.3677201989411199,0.3677201989411199,0.3677201989411199,0.3677201989411199,0.3677201989411199,0.3677201989411199
0.05849174848548151,0.2467182161481748,0.3371456986573844,0.36786060019361083,0.37387676508344037,0.3743384121892542,0.3743384121892542,0.3743384121892542,0.3743384121892542,0.3743384121892542,0.3743384121892542,0.05849174848548151,0.2467182161481748,0.3371456986573844,0.36786060019361083,0.37387676508344037,0.3743384121892542,0.3743384121892542,0.3743384121892542,0.3743384121892542,0.3743384121892542,0.3743384121892542,0.44258929793348845,0.377041530564629,0.36077795786061584,0.37124014798134153,0.3742783835792174,0.3743384121892542,0.3743384121892542,0.3743384121892542,0.3743384121892542,0.3743384121892542,0.3743384121892542
0.04501472444257468,0.24467701190905808,0.328552368245497,0.35996745321399515,0.36446026865188547,0.3643423394272771,0.3643423394272771,0.3643423394272771,0.3643423394272771,0.3643423394272771,0.3643423394272771,0.04501472444257468,0.24467701190905808,0.328552368245497,0.35996745321399515,0.36446026865188547,0.3643423394272771,0.3643423394272771,0.3643423394272771,0.3643423394272771,0.3643423394272771,0.3643423394272771,0.45317887187974076,0.3747057900517809,0.35359296072999835,0.3613636363636364,0.36446026865188547,0.3643423394272771,0.3643423394272771,0.3643423394272771,0.3643423394272771,0.3643423394272771,0.3643423394272771
0.04535909281814363,0.25111627076263615,0.336734693877551,0.3712594015042407,0.375717017208413,0.37701003024996016,0.37701003024996016,0.37701003024996016,0.37701003024996016,0.37701003024996016,0.37701003024996016,0.04535909281814363,0.25111627076263615,0.336734693877551,0.3712594015042407,0.375717017208413,0.37701003024996016,0.37701003024996016,0.37701003024996016,0.37701003024996016,0.37701003024996016,0.37701003024996016,0.4633814320718758,0.386557224717361,0.3619996785082784,0.37474087067453354,0.3764930721452461,0.37701003024996016,0.37701003024996016,0.37701003024996016,0.37701003024996016,0.37701003024996016,0.37701003024996016
0.04010977411864049,0.23896663078579117,0.33283852878113146,0.36053984575835474,0.36346184610462323,0.36424688199552285,0.36424688199552285,0.36424688199552285,0.36424688199552285,0.36424688199552285,0.36424688199552285,0.04010977411864049,0.23896663078579117,0.33283852878113146,0.36053984575835474,0.36346184610462323,0.36424688199552285,0.36424688199552285,0.36424688199552285,0.36424688199552285,0.36424688199552285,0.36424688199552285,0.4459978070175439,0.37237517498833406,0.352390180878553,0.3630246715796219,0.36398528706221017,0.36424688199552285,0.36424688199552285,0.36424688199552285,0.36424688199552285,0.36424688199552285,0.36424688199552285
0.054245775088670976,0.25102513817079697,0.3468151301784837,0.37722646310432567,0.3822039265357821,0.3827160493827161,0.3824600284945386,0.3824600284945386,0.3824600284945386,0.3824600284945386,0.3824600284945386,0.054245775088670976,0.25102513817079697,0.3468151301784837,0.37722646310432567,0.3822039265357821,0.3827160493827161,0.3827160493827161,0.3827160493827161,0.3827160493827161,0.3827160493827161,0.3827160493827161,0.4575342465753425,0.3922294172062905,0.36747759282970555,0.3789874623075702,0.3826554834625732,0.3827160493827161,0.3827160493827161,0.3827160493827161,0.3827160493827161,0.3827160493827161,0.3827160493827161
0.0474989491382934,0.2523648045689809,0.3424995883418409,0.3639581657280772,0.3687580025608194,0.36954087346024633,0.36948176583493286,0.36948176583493286,0.36948176583493286,0.36948176583493286,0.36948176583493286,0.0474989491382934,0.2523648045689809,0.3424995883418409,0.3639581657280772,0.3687580025608194,0.36954087346024633,0.36948176583493286,0.36948176583493286,0.36948176583493286,0.36948176583493286,0.36948176583493286,0.4518154518154518,0.38547140649149925,0.3573505654281099,0.3662333493821217,0.3690190430468875,0.36954087346024633,0.36948176583493286,0.36948176583493286,0.36948176583493286,0.36948176583493286,0.36948176583493286
0.050261780104712044,0.2580987785448752,0.35210355987055014,0.37840390366755866,0.382638671262927,0.3831585537642824,0.3831585537642824,0.3831585537642824,0.3831585537642824,0.3831585537642824,0.3831585537642824,0.050261780104712044,0.2580987785448752,0.35210355987055014,0.3783443500157381,0.382638671262927,0.3831585537642824,0.3831585537642824,0.3831585537642824,0.3831585537642824,0.3831585537642824,0.3831585537642824,0.44747612551159616,0.3849808429118774,0.3714149897005229,0.38033919597989946,0.3830253679924836,0.3831585537642824,0.3831585537642824,0.3831585537642824,0.3831585537642824,0.3831585537642824,0.3831585537642824
