random_forest_max_features_sqrt,random_forest_max_features_log2,random_forest_maxDepth_2_maxFeatures_log2,random_forest_maxDepth_2_maxFeatures_sqrt,random_forest_maxDepth_3_maxFeatures_log2,random_forest_maxDepth_3_maxFeatures_sqrt,random_forest_maxDepth_4_maxFeatures_log2,random_forest_maxDepth_4_maxFeatures_sqrt,random_forest_maxDepth_5_maxFeatures_log2,random_forest_maxDepth_5_maxFeatures_sqrt,random_forest_maxDepth_6_maxFeatures_log2,random_forest_maxDepth_6_maxFeatures_sqrt,random_forest_maxDepth_7_maxFeatures_log2,random_forest_maxDepth_7_maxFeatures_sqrt,random_forest_maxDepth_8_maxFeatures_log2,random_forest_maxDepth_8_maxFeatures_sqrt,random_forest_maxDepth_9_maxFeatures_log2,random_forest_maxDepth_9_maxFeatures_sqrt,random_forest_maxDepth_10_maxFeatures_log2,random_forest_maxDepth_10_maxFeatures_sqrt,random_forest_maxDepth_11_maxFeatures_log2,random_forest_maxDepth_11_maxFeatures_sqrt,random_forest_maxDepth_12_maxFeatures_log2,random_forest_maxDepth_12_maxFeatures_sqrt
0.9985896661471726,0.9985896661471726,0.7795809100915561,0.7795809100915561,0.7859593984335003,0.7859593984335003,0.7879488832614977,0.7879488832614977,0.7904851652666977,0.7904851652666977,0.7937293200325881,0.7937293200325881,0.7975869465902505,0.7975869465902505,0.8029405695862202,0.8029405695862202,0.8100513079464869,0.8100513079464869,0.8192530499564394,0.8192530499564394,0.8308946293693087,0.8308946293693087,0.8456814720090378,0.8456814720090378
0.9985093312983795,0.9985093312983795,0.779111469257906,0.779111469257906,0.7855007744806601,0.7855007744806601,0.7871479739627577,0.7871479739627577,0.7900319034841305,0.7900319034841305,0.7932752387306599,0.7932752387306599,0.796973105928682,0.796973105928682,0.8021406799520632,0.8021406799520632,0.8092087572506341,0.8092087572506341,0.8187279993108532,0.8187279993108532,0.8299346876900253,0.8299346876900253,0.8442888869484224,0.8442888869484224
0.9985468699336493,0.9985468699336493,0.780129147453518,0.780129147453518,0.7874209531072321,0.7874209531072321,0.789133217433726,0.789133217433726,0.7916573977549158,0.7916573977549158,0.7946948274707252,0.7946948274707252,0.7987667101342777,0.7987667101342777,0.8041541086049216,0.8041541086049216,0.8109074995076708,0.8109074995076708,0.8205320132200972,0.8205320132200972,0.8321502875511371,0.8321502875511371,0.8457413352297585,0.8457413352297585
0.998511855876035,0.998511855876035,0.7777119669479448,0.7777119669479448,0.7842518737062258,0.7842518737062258,0.7863418541764507,0.7863418541764507,0.7887986181187074,0.7887986181187074,0.7920386778781261,0.7920386778781261,0.7960939512291965,0.7960939512291965,0.8010420670681229,0.8010420670681229,0.8086202649399002,0.8086202649399002,0.817874547747529,0.817874547747529,0.8297496702534385,0.8297496702534385,0.8436595731560901,0.8436595731560901
0.9984984745646923,0.9984984745646923,0.7783021405574586,0.7783021405574586,0.7847674309860307,0.7847674309860307,0.7865110348939603,0.7865110348939603,0.7890339428509331,0.7890339428509331,0.7920813718839219,0.7920813718839219,0.7962927740992196,0.7962927740992196,0.8013579835619423,0.8013579835619423,0.8085238542113363,0.8085238542113363,0.8177580715004824,0.8177580715004824,0.8292902577498961,0.8292902577498961,0.8430445487953016,0.8430445487953016
0.9984994677974984,0.9984994677974984,0.7791136906546616,0.7791136906546616,0.7861928955971614,0.7861928955971614,0.7877055187231771,0.7877055187231771,0.7904914252927411,0.7904914252927411,0.7938385963109169,0.7938385963109169,0.7973625911134115,0.7973625911134115,0.8028480525649084,0.8028480525649084,0.810160429273676,0.810160429273676,0.81946165163699,0.81946165163699,0.8312696791336964,0.8312696791336964,0.8451819650588297,0.8451819650588297
0.9986052129115217,0.9986052129115217,0.7786398608299797,0.7786398608299797,0.7856535304792064,0.7856535304792064,0.7872047687204927,0.7872047687204927,0.7902323220228262,0.7902323220228262,0.7933194837373394,0.7933194837373394,0.7970775980905729,0.7970775980905729,0.8023923236158617,0.8023923236158617,0.8094831025476569,0.8094831025476569,0.8186955826715899,0.8186955826715899,0.8300374982016306,0.8300374982016306,0.8438904890602219,0.8438904890602219
0.9985447582939512,0.9985447582939512,0.7797974698043895,0.7797974698043895,0.7862802144381563,0.7862802144381563,0.7878615575337855,0.7878615575337855,0.7904329958004823,0.7904329958004823,0.7938130345379057,0.7938130345379057,0.7977673467329576,0.7977673467329576,0.8028062088704744,0.8028062088704744,0.8101720626609082,0.8101720626609082,0.8194408029611445,0.8194408029611445,0.8306580800986154,0.8306580800986154,0.8452533084373223,0.8452533084373223
0.9985306512914528,0.9985306512914528,0.7784565610808892,0.7784565610808892,0.7844677778095048,0.7844677778095048,0.7865156564631144,0.7865156564631144,0.7893837434598281,0.7893837434598281,0.7927159205530333,0.7927159205530333,0.7966162309333014,0.7966162309333014,0.8019786460185241,0.8019786460185241,0.8091796934576292,0.8091796934576292,0.81848937475153,0.81848937475153,0.8305386201895,0.8305386201895,0.8448580879768814,0.8448580879768814
0.9984788283634866,0.9984788283634866,0.778208400911043,0.778208400911043,0.7849091513515967,0.7849091513515967,0.7868925435045961,0.7868925435045961,0.7895965679590787,0.7895965679590787,0.7924716652238075,0.7924716652238075,0.7966664151907001,0.7966664151907001,0.8020013541481517,0.8020013541481517,0.8090611783523336,0.8090611783523336,0.8182195956087406,0.8182195956087406,0.8296372493903115,0.8296372493903115,0.8434430272991336,0.8434430272991336
0.9985584576963792,0.9985584576963792,0.7789340316949062,0.7789340316949062,0.7859396658362804,0.7859396658362804,0.7876196646008721,0.7876196646008721,0.7905240265821124,0.7905240265821124,0.7936980048376763,0.7936980048376763,0.7973518874330173,0.7973518874330173,0.8027171537158753,0.8027171537158753,0.8099551336478588,0.8099551336478588,0.8186243753057644,0.8186243753057644,0.8314090576838493,0.8314090576838493,0.8441961517042555,0.8441961517042555
0.9986184487517902,0.9986184487517902,0.7795677478530791,0.7795677478530791,0.7857953628528243,0.7857953628528243,0.7877291199338513,0.7877291199338513,0.7905362186542872,0.7905362186542872,0.7935451580205453,0.7935451580205453,0.7973965206783857,0.7973965206783857,0.802756865540879,0.802756865540879,0.8098303106051808,0.8098303106051808,0.8188592541170877,0.8188592541170877,0.8309618699859582,0.8309618699859582,0.8441983670751334,0.8441983670751334
0.9984909489281741,0.9984909489281741,0.779053554117347,0.779053554117347,0.7854703743583121,0.7854703743583121,0.787090841755874,0.787090841755874,0.7902492237488077,0.7902492237488077,0.7932953449322944,0.7932953449322944,0.7970303216370133,0.7970303216370133,0.8022359680162563,0.8022359680162563,0.8091963577161,0.8091963577161,0.8183991856752898,0.8183991856752898,0.8301803777867008,0.8301803777867008,0.8445083640468802,0.8445083640468802
0.998513323958517,0.998513323958517,0.7778450571683111,0.7778450571683111,0.784202987979883,0.784202987979883,0.7860466783535042,0.7860466783535042,0.7889757607126543,0.7889757607126543,0.7924348126702823,0.7924348126702823,0.7962394545151927,0.7962394545151927,0.8016632049760916,0.8016632049760916,0.8086033636995055,0.8086033636995055,0.8179408679755377,0.8179408679755377,0.8291845566282616,0.8291845566282616,0.8436094638124805,0.8436094638124805
0.998507700897676,0.998507700897676,0.7785644355285061,0.7785644355285061,0.7855672898381144,0.7855672898381144,0.7873690954826125,0.7873690954826125,0.7900901500881107,0.7900901500881107,0.7932637267140543,0.7932637267140543,0.7972531141585422,0.7972531141585422,0.802369106759433,0.802369106759433,0.8099527625180111,0.8099527625180111,0.8192521430435239,0.8192521430435239,0.8306910239332351,0.8306910239332351,0.8447650558810358,0.8447650558810358
0.9985487362340428,0.9985487362340428,0.7799019886523101,0.7799019886523101,0.7868958904098905,0.7868958904098905,0.7887101263597361,0.7887101263597361,0.7913637124035604,0.7913637124035604,0.7945045496232829,0.7945045496232829,0.7985980647571957,0.7985980647571957,0.8037371148582787,0.8037371148582787,0.8110076663806651,0.8110076663806651,0.8201687931143853,0.8201687931143853,0.8317926022140508,0.8317926022140508,0.8460423648347155,0.8460423648347155
0.9985549691436368,0.9985549691436368,0.7775430835209137,0.7775430835209137,0.783590495940655,0.783590495940655,0.7858149861234066,0.7858149861234066,0.7883914293119155,0.7883914293119155,0.7915848027155504,0.7915848027155504,0.7953641204105714,0.7953641204105714,0.8008331725363749,0.8008331725363749,0.8080771228218546,0.8080771228218546,0.8174893401298885,0.8174893401298885,0.8297703176731394,0.8297703176731394,0.8435254564565953,0.8435254564565953
0.998515406243895,0.998515406243895,0.7806126655982092,0.7806126655982092,0.786460316730339,0.786460316730339,0.788608435370115,0.788608435370115,0.791049834766604,0.791049834766604,0.7941500037684548,0.7941500037684548,0.7979532558191003,0.7979532558191003,0.8033327500599405,0.8033327500599405,0.8103304717935342,0.8103304717935342,0.8197006594657664,0.8197006594657664,0.8314463273067236,0.8314463273067236,0.8452966913130773,0.8452966913130773
0.9985441579946046,0.9985441579946046,0.7792403617531525,0.7792403617531525,0.7862598662244334,0.7862598662244334,0.7880346905747129,0.7880346905747129,0.790973679370242,0.790973679370242,0.7939936042287277,0.7939936042287277,0.7977624654905069,0.7977624654905069,0.8031841982525854,0.8031841982525854,0.8103354096498623,0.8103354096498623,0.8193150013562482,0.8193150013562482,0.8309744043989802,0.8309744043989802,0.8447869313833347,0.8447869313833347
0.9985932902435979,0.9985932902435979,0.7768775247595936,0.7768775247595936,0.7840216169417993,0.7840216169417993,0.7860822359466197,0.7860822359466197,0.7887791943109457,0.7887791943109457,0.7918639599496919,0.7918639599496919,0.7956671860259431,0.7956671860259431,0.8014019493886655,0.8014019493886655,0.8082757534000733,0.8082757534000733,0.8176439345821829,0.8176439345821829,0.8295257569294598,0.8295257569294598,0.8434439212669265,0.8434439212669265
0.9986033543586851,0.9986033543586851,0.7791658812114485,0.7791658812114485,0.7855110038383988,0.7855110038383988,0.7870691188973487,0.7870691188973487,0.7900392077086875,0.7900392077086875,0.7934859107306048,0.7934859107306048,0.7973704729613837,0.7973704729613837,0.8026120731700733,0.8026120731700733,0.8095816071392581,0.8095816071392581,0.8189929989020532,0.8189929989020532,0.830246262150458,0.830246262150458,0.8450264255352268,0.8450264255352268
0.9985056611084681,0.9985056611084681,0.7771915557699509,0.7771915557699509,0.7839981642112075,0.7839981642112075,0.786187858393862,0.786187858393862,0.788502343337707,0.788502343337707,0.7916415699264161,0.7916415699264161,0.7956846531989776,0.7956846531989776,0.8009400233989478,0.8009400233989478,0.8082493393922867,0.8082493393922867,0.8172811796296662,0.8172811796296662,0.8288705228612463,0.8288705228612463,0.8425469546437157,0.8425469546437157
0.998579642099694,0.998579642099694,0.7798143612002951,0.7798143612002951,0.7866436669705777,0.7866436669705777,0.7883614957646659,0.7883614957646659,0.791282895484555,0.791282895484555,0.7942262384379236,0.7942262384379236,0.7979561473795349,0.7979561473795349,0.8034559706495821,0.8034559706495821,0.8103791290339165,0.8103791290339165,0.8196673725176019,0.8196673725176019,0.8313516078271292,0.8313516078271292,0.8451091629875247,0.8451091629875247
0.9985015035488758,0.9985015035488758,0.7799511732035467,0.7799511732035467,0.7857060922560006,0.7857060922560006,0.787821675723179,0.787821675723179,0.7907367818165891,0.7907367818165891,0.7938370130679432,0.7938370130679432,0.7979046994846435,0.7979046994846435,0.803173189140358,0.803173189140358,0.8104623314275042,0.8104623314275042,0.820244688797795,0.820244688797795,0.8316993169301007,0.8316993169301007,0.8465038863410008,0.8465038863410008
0.9985269059255611,0.9985269059255611,0.7782111762140419,0.7782111762140419,0.7851119770198025,0.7851119770198025,0.7871634639520851,0.7871634639520851,0.7900112700199718,0.7900112700199718,0.7931296164806719,0.7931296164806719,0.7971922352531382,0.7971922352531382,0.8025513281271037,0.8025513281271037,0.8094238942707347,0.8094238942707347,0.8191324361506422,0.8191324361506422,0.8312945128816411,0.8312945128816411,0.8449374427421592,0.8449374427421592
0.9985179564814025,0.9985179564814025,0.780208917161071,0.780208917161071,0.7867867402445725,0.7867867402445725,0.7884489747218384,0.7884489747218384,0.7912056488980599,0.7912056488980599,0.7943908167780085,0.7943908167780085,0.7985270007211744,0.7985270007211744,0.8040148781191911,0.8040148781191911,0.8112105133480555,0.8112105133480555,0.8205299523699393,0.8205299523699393,0.831977138260928,0.831977138260928,0.8461443231150525,0.8461443231150525
0.9985217854962323,0.9985217854962323,0.7784656733671347,0.7784656733671347,0.7847393230592229,0.7847393230592229,0.7870085919692462,0.7870085919692462,0.7894781830039228,0.7894781830039228,0.7927964844726747,0.7927964844726747,0.7965164145608898,0.7965164145608898,0.8016570047041331,0.8016570047041331,0.8085498421633689,0.8085498421633689,0.8181647613873095,0.8181647613873095,0.8296099045057733,0.8296099045057733,0.843813622104019,0.843813622104019
0.9985702120315844,0.9985702120315844,0.7792568977892241,0.7792568977892241,0.7856217697997678,0.7856217697997678,0.7871761763614411,0.7871761763614411,0.7901091819216932,0.7901091819216932,0.7934132864226907,0.7934132864226907,0.7974898146074951,0.7974898146074951,0.8025465529414944,0.8025465529414944,0.8095216135013281,0.8095216135013281,0.8186992864342484,0.8186992864342484,0.8306046787708397,0.8306046787708397,0.8448741524677326,0.8448741524677326
0.9985489866130055,0.9985489866130055,0.7780422644169718,0.7780422644169718,0.7845368753861668,0.7845368753861668,0.7861001172444844,0.7861001172444844,0.7890745315460272,0.7890745315460272,0.7922144302913585,0.7922144302913585,0.7962632261750132,0.7962632261750132,0.8014891427299383,0.8014891427299383,0.8084976475577149,0.8084976475577149,0.8180341017578608,0.8180341017578608,0.8294059319319249,0.8294059319319249,0.8435232489363775,0.8435232489363775
0.9985395514593859,0.9985395514593859,0.7786392516371361,0.7786392516371361,0.7851962260596546,0.7851962260596546,0.7877043811807736,0.7877043811807736,0.7901758552151283,0.7901758552151283,0.7935887715957999,0.7935887715957999,0.7969332837302441,0.7969332837302441,0.8022973560521611,0.8022973560521611,0.8092110094203976,0.8092110094203976,0.8187745283758203,0.8187745283758203,0.8301469362824176,0.8301469362824176,0.844193792814472,0.844193792814472
0.9985728121977923,0.9985728121977923,0.7790627556325258,0.7790627556325258,0.7858359574689044,0.7858359574689044,0.7878037887359697,0.7878037887359697,0.7901494627617156,0.7901494627617156,0.7934302824106158,0.7934302824106158,0.7974690055302741,0.7974690055302741,0.8029312311975347,0.8029312311975347,0.8100440941100946,0.8100440941100946,0.8192345384602843,0.8192345384602843,0.8313544541934814,0.8313544541934814,0.8456034304371121,0.8456034304371121
0.9985134861410225,0.9985134861410225,0.7792180123702986,0.7792180123702986,0.7864981170608669,0.7864981170608669,0.7880580609736849,0.7880580609736849,0.7906840295593782,0.7906840295593782,0.7940067243233603,0.7940067243233603,0.7977955138372147,0.7977955138372147,0.8028713675463941,0.8028713675463941,0.8101639139526399,0.8101639139526399,0.81932555460764,0.81932555460764,0.8310341112202213,0.8310341112202213,0.8451109285696776,0.8451109285696776
0.9986122963307048,0.9986122963307048,0.7788913663290118,0.7788913663290118,0.7853896620313259,0.7853896620313259,0.7875666265474349,0.7875666265474349,0.7899896896286405,0.7899896896286405,0.7931708515912081,0.7931708515912081,0.7970425537382324,0.7970425537382324,0.8023874809623264,0.8023874809623264,0.8095392861092298,0.8095392861092298,0.8190903684765561,0.8190903684765561,0.8305715833595007,0.8305715833595007,0.8449194141260565,0.8449194141260565
0.9984503371514473,0.9984503371514473,0.7785550870186502,0.7785550870186502,0.784805100210303,0.784805100210303,0.7864631730523777,0.7864631730523777,0.7893459877871307,0.7893459877871307,0.7922677624440052,0.7922677624440052,0.7960326141319344,0.7960326141319344,0.8013707286000307,0.8013707286000307,0.8083779435294787,0.8083779435294787,0.8176299542739521,0.8176299542739521,0.8295839004567667,0.8295839004567667,0.8436577788330565,0.8436577788330565
0.9985483194025289,0.9985483194025289,0.7787469022315847,0.7787469022315847,0.7851665176634263,0.7851665176634263,0.7867601351242004,0.7867601351242004,0.789917369399096,0.789917369399096,0.7930304437310072,0.7930304437310072,0.7969985412270572,0.7969985412270572,0.8023582956457974,0.8023582956457974,0.8094944411128566,0.8094944411128566,0.8187029713543967,0.8187029713543967,0.830334564067732,0.830334564067732,0.8446690901386047,0.8446690901386047
