random_forest_max_features_sqrt,random_forest_max_features_log2,random_forest_maxDepth_2_maxFeatures_log2,random_forest_maxDepth_2_maxFeatures_sqrt,random_forest_maxDepth_3_maxFeatures_log2,random_forest_maxDepth_3_maxFeatures_sqrt,random_forest_maxDepth_4_maxFeatures_log2,random_forest_maxDepth_4_maxFeatures_sqrt,random_forest_maxDepth_5_maxFeatures_log2,random_forest_maxDepth_5_maxFeatures_sqrt,random_forest_maxDepth_6_maxFeatures_log2,random_forest_maxDepth_6_maxFeatures_sqrt,random_forest_maxDepth_7_maxFeatures_log2,random_forest_maxDepth_7_maxFeatures_sqrt,random_forest_maxDepth_8_maxFeatures_log2,random_forest_maxDepth_8_maxFeatures_sqrt,random_forest_maxDepth_9_maxFeatures_log2,random_forest_maxDepth_9_maxFeatures_sqrt,random_forest_maxDepth_10_maxFeatures_log2,random_forest_maxDepth_10_maxFeatures_sqrt,random_forest_maxDepth_11_maxFeatures_log2,random_forest_maxDepth_11_maxFeatures_sqrt,random_forest_maxDepth_12_maxFeatures_log2,random_forest_maxDepth_12_maxFeatures_sqrt
0.8067115412961234,0.8067115412961234,0.8126566108190438,0.8126566108190438,0.8137866653564585,0.8137866653564585,0.8157519775954405,0.8157519775954405,0.8155063135655677,0.8155063135655677,0.815801110401415,0.815801110401415,0.8159976416253132,0.8159976416253132,0.816783766520906,0.816783766520906,0.816783766520906,0.816783766520906,0.8175698914164988,0.8175698914164988,0.8166363681029823,0.8166363681029823,0.8162924384611605,0.8162924384611605
0.8006190733552793,0.8006190733552793,0.8089225175649781,0.8089225175649781,0.8107404313860365,0.8107404313860365,0.812312681177222,0.812312681177222,0.8130005404608657,0.8130005404608657,0.812754876430993,0.812754876430993,0.8129022748489166,0.8129022748489166,0.8127057436250185,0.8127057436250185,0.8129514076548912,0.8129514076548912,0.8133936029086621,0.8133936029086621,0.8121161499533238,0.8121161499533238,0.8133936029086621,0.8133936029086621
0.8000786124895592,0.8000786124895592,0.808824251953029,0.808824251953029,0.8108386969979856,0.8108386969979856,0.8108386969979856,0.8108386969979856,0.8122635483712475,0.8122635483712475,0.8131479388787893,0.8131479388787893,0.8135901341325603,0.8135901341325603,0.8139340637743822,0.8139340637743822,0.813835798162433,0.813835798162433,0.813835798162433,0.813835798162433,0.8133444701026875,0.8133444701026875,0.8134918685206112,0.8134918685206112
0.8015919811320755,0.8015919811320755,0.8127948113207547,0.8127948113207547,0.8155463836477987,0.8155463836477987,0.8162342767295597,0.8162342767295597,0.8158903301886793,0.8158903301886793,0.816185141509434,0.816185141509434,0.8157920597484277,0.8157920597484277,0.8164308176100629,0.8164308176100629,0.8169221698113207,0.8169221698113207,0.8159886006289309,0.8159886006289309,0.8154972484276729,0.8154972484276729,0.8154972484276729,0.8154972484276729
0.801248034591195,0.801248034591195,0.8096010220125787,0.8096010220125787,0.8126474056603774,0.8126474056603774,0.8133352987421384,0.8133352987421384,0.8138266509433962,0.8138266509433962,0.8140723270440252,0.8140723270440252,0.8139249213836478,0.8139249213836478,0.8136301100628931,0.8136301100628931,0.8142688679245284,0.8142688679245284,0.8133352987421384,0.8133352987421384,0.8137775157232704,0.8137775157232704,0.8128439465408805,0.8128439465408805
0.8027809168181594,0.8027809168181594,0.8100034392964183,0.8100034392964183,0.8124109467891711,0.8124109467891711,0.8133936029086621,0.8133936029086621,0.8140323293863313,0.8140323293863313,0.8138849309684076,0.8138849309684076,0.8141305949982803,0.8141305949982803,0.814720188669975,0.814720188669975,0.8149658526998477,0.8149658526998477,0.8156537119834913,0.8156537119834913,0.8149658526998477,0.8149658526998477,0.8151623839237458,0.8151623839237458
0.8016017294747703,0.8016017294747703,0.8126074780130693,0.8126074780130693,0.8152115167297205,0.8152115167297205,0.8155063135655677,0.8155063135655677,0.8161450400432368,0.8161450400432368,0.8161450400432368,0.8161450400432368,0.8166855009089569,0.8166855009089569,0.8169311649388297,0.8169311649388297,0.816341571267135,0.816341571267135,0.8166363681029823,0.8166363681029823,0.8164889696850587,0.8164889696850587,0.8156537119834913,0.8156537119834913
0.7999312140716356,0.7999312140716356,0.8110352282218838,0.8110352282218838,0.8115756890876038,0.8115756890876038,0.812214415565273,0.812214415565273,0.8126074780130693,0.8126074780130693,0.8126566108190438,0.8126566108190438,0.8130496732668403,0.8130496732668403,0.812312681177222,0.812312681177222,0.8124109467891711,0.8124109467891711,0.8118213531174765,0.8118213531174765,0.8119196187294256,0.8119196187294256,0.8130988060728148,0.8130988060728148
0.8029677672955975,0.8029677672955975,0.8097975628930818,0.8097975628930818,0.8139740566037735,0.8139740566037735,0.8149076257861635,0.8149076257861635,0.8149567610062893,0.8149567610062893,0.815939465408805,0.815939465408805,0.8162834119496856,0.8162834119496856,0.816185141509434,0.816185141509434,0.8159886006289309,0.8159886006289309,0.8155955188679245,0.8155955188679245,0.815251572327044,0.815251572327044,0.8153989779874213,0.8153989779874213
0.8002161949685535,0.8002161949685535,0.809060534591195,0.809060534591195,0.8113698899371069,0.8113698899371069,0.8119595125786163,0.8119595125786163,0.8134827044025157,0.8134827044025157,0.8139740566037735,0.8139740566037735,0.8140231918238994,0.8140231918238994,0.8147602201257862,0.8147602201257862,0.8142197327044025,0.8142197327044025,0.8142688679245284,0.8142688679245284,0.8146619496855346,0.8146619496855346,0.8128439465408805,0.8128439465408805
