KNN_Neighbors_1,KNN_Neighbors_2,KNN_Neighbors_3,KNN_Neighbors_4,KNN_Neighbors_5,KNN_Neighbors_6,KNN_Neighbors_7,KNN_Neighbors_8,KNN_Neighbors_9,KNN_Neighbors_10,KNN_Neighbors_11,KNN_Neighbors_12,KNN_Neighbors_13,KNN_Neighbors_14,KNN_Neighbors_15,KNN_Neighbors_16,KNN_Neighbors_17,KNN_Neighbors_18,KNN_Neighbors_19,KNN_Neighbors_20,KNN_Neighbors_21,KNN_Neighbors_22,KNN_Neighbors_23,KNN_Neighbors_24,KNN_Neighbors_25,KNN_Neighbors_26,KNN_Neighbors_27,KNN_Neighbors_28,KNN_Neighbors_29,KNN_Neighbors_30,KNN_Neighbors_31,KNN_Neighbors_32,KNN_Neighbors_33,KNN_Neighbors_34,KNN_Neighbors_35,KNN_Neighbors_36,KNN_Neighbors_37,KNN_Neighbors_38,KNN_Neighbors_39,KNN_Neighbors_40,KNN_Neighbors_41,KNN_Neighbors_42,KNN_Neighbors_43,KNN_Neighbors_44,KNN_Neighbors_45,KNN_Neighbors_46,KNN_Neighbors_47,KNN_Neighbors_48,KNN_Neighbors_49,KNN_Neighbors_50
0.9803880619412946,0.9426199513508687,0.9150742825132313,0.8973735755136202,0.8838067604715671,0.8733900676658628,0.8645605703742499,0.8577091763190043,0.8520180254075432,0.847360074061273,0.8432912211229215,0.8399284503987572,0.8366629653172287,0.8341492007255649,0.831552778739692,0.8294586239864129,0.8271533272147318,0.8254680855061607,0.8241847474553254,0.8229042914956886,0.8214260748398217,0.8205216706619427,0.8191759987805485,0.8179568195403621,0.8169252426579396,0.8159012347082711,0.8151740787086659,0.814263790261257,0.8136966811417401,0.8128401017722873,0.8120812578341952,0.811096225691617,0.810521211051037,0.8099769615288231,0.8095474791507409,0.8090556392690088,0.8086469569293311,0.8083452877205028,0.8081955373436469,0.8079990902887456,0.8076193347443293,0.8071895398814487,0.8068505735028769,0.8063856172134616,0.8056197643188173,0.8054057427917359,0.8052916044909795,0.8049569836310365,0.8045156681509199,0.8042341374252138
0.9798890056406511,0.9434577364383364,0.9171533209219938,0.8982749736393894,0.8849237029497847,0.8742623724238952,0.8658818198039298,0.8590458438175032,0.8532596958056557,0.8487500542210623,0.8447788958241873,0.8414561369276501,0.8386684630542539,0.8354441837849678,0.8330481360045476,0.8307384317337819,0.8289246851712859,0.8274155338116389,0.8256347901202179,0.8242334675370032,0.8229437218261221,0.8218022062492486,0.8204963968397995,0.8193242508659675,0.8183270085735816,0.8176524903369693,0.8167502817306557,0.8161787870634658,0.8153812363306786,0.8149516954154992,0.8144081246653609,0.8135424061916051,0.8127578450989422,0.8123997732448466,0.8116629435595062,0.811242564130461,0.8107109853072755,0.8103941988930913,0.810000771923536,0.8094455053752898,0.8091464681837374,0.8089645938531044,0.808494174675175,0.8082478070976831,0.8079730675360939,0.8074652857646062,0.8071397364330526,0.8067080546096265,0.8064564311755602,0.8061249106296705
0.9800834275702406,0.9426751234258355,0.9166786504873792,0.8978728853315452,0.8838122991139715,0.8730663850651226,0.8646528541080125,0.8579327497230078,0.8523460307146611,0.8478898033704385,0.84411399919251,0.8402535288510142,0.8373277814603973,0.8342960453381318,0.8318689754787058,0.8298150951091516,0.8282040706922944,0.8265487689872704,0.8251189465852681,0.8240383199195762,0.8228316189807533,0.8215472040194973,0.8207044596347198,0.8197857315152357,0.8186127104978843,0.8174119751779396,0.8163439705738351,0.815426262549354,0.8146775063608755,0.8141362116708115,0.8133636954467407,0.8128074139685296,0.8123052427195584,0.8117830780389489,0.811259595843232,0.8108325087515177,0.8104591780839409,0.8099091200460876,0.8094909172501352,0.8088396980694746,0.808419482199966,0.8079183654795843,0.8076623982485687,0.8072891807814077,0.8069349198645087,0.8066724877276092,0.8064000935236872,0.8061142715122513,0.805753215987877,0.8053077663252692
0.9806350822038561,0.9423207066372413,0.9162255616086482,0.8978704202966838,0.8840121150487598,0.8729243237576527,0.864674705184505,0.8581682789704269,0.8527065860447471,0.8483402513660897,0.8442077313109122,0.8401760307764765,0.8369160552795349,0.8344050381361088,0.8317241120728124,0.8297809936503536,0.8278079235046443,0.826327347472841,0.824457073228629,0.8227747845575399,0.8215909841324963,0.8205204296361159,0.8194767422112272,0.8183671356878732,0.8174777303465143,0.8164820243849095,0.8158853183650013,0.8150467153056267,0.8143823660188503,0.813697197592285,0.8129875826441776,0.8124328191941773,0.8116795607491704,0.8110910641122182,0.8106693263231085,0.8101464767740297,0.8096312082290077,0.8091861864193189,0.8089117410744812,0.8084728270216092,0.8080308769517841,0.8077648622137061,0.807307365791687,0.806811119050645,0.8065119995045139,0.8063500714270548,0.805880557043398,0.8055663129336488,0.8052635664361613,0.805048451249678
0.9809006393664541,0.9429984618933337,0.9171202153655786,0.8987376817522174,0.8848577458362363,0.8740241078278902,0.8658134345944756,0.8590051743045232,0.8537399329843522,0.8489225174484264,0.8456933757959283,0.8414759353167085,0.838306200987581,0.835437351597903,0.8327283963321376,0.8306889428863992,0.8287609341256698,0.8269968619277117,0.8255695788605102,0.8242511678998401,0.8228695365870674,0.8216672222150678,0.8204686472711782,0.8194766895035768,0.8184908061545891,0.8175831516588772,0.8164542394888153,0.8154532563910992,0.8147021818392298,0.8138848852350231,0.8132826853735404,0.812612320575456,0.8120449531769197,0.8115314554081462,0.8109151177709814,0.8105076970067427,0.8101473242566922,0.8095080882177231,0.8090728795600449,0.8087312908939693,0.8083772770655226,0.8080157400483179,0.8074154232436928,0.8068778860482626,0.8066369184715836,0.8064791824384336,0.8059782286260176,0.8056255710289218,0.8053070322700251,0.8048464365625992
0.9799334443362553,0.9423032325125981,0.9156228745411351,0.8968324732212214,0.8830804244217427,0.8735294518114736,0.8651813455297394,0.8583817301195014,0.8534208596252095,0.8485592908600489,0.8442893711707339,0.8411936001987315,0.837741008603086,0.835217835894724,0.8326187044160057,0.8305226911098899,0.8284670619445563,0.8264705023057723,0.8247863801191855,0.8237331759314405,0.8227753433093362,0.82164709241086,0.8207182756809224,0.8192695092108334,0.8180670354251852,0.8168187473221484,0.8160118052590364,0.815115934584756,0.8142667420804681,0.8134915994345795,0.8128055011827942,0.8120546776878602,0.811603921379138,0.8111456916908646,0.8107902023557636,0.8106518137712255,0.8102805172677771,0.8096615864612695,0.8091713008255523,0.8086771470068007,0.8081004223082264,0.8076363694700393,0.8072548754599196,0.8071410659999152,0.8066686492435433,0.8063477992357205,0.8060710104453088,0.8057454469099006,0.8054288856052887,0.8049742916733401
0.9806997293724112,0.9429949257917858,0.9172192896480384,0.8983816583599067,0.8842870203381265,0.8743531514099233,0.865263863467923,0.8586465343000975,0.8529995956834087,0.8483722557956244,0.8443838367026273,0.8412526933983719,0.8377707919338143,0.8347711220890685,0.8325167246146769,0.8307168935253648,0.8283450073622409,0.8264901036249434,0.8252210249527384,0.8236893157200912,0.8226507531237877,0.8212468196138692,0.8201058950034257,0.8194457601063552,0.8187250470612221,0.817623052202947,0.816543702162478,0.8155268641463792,0.8146811076836139,0.8137471693880897,0.8130059287603062,0.8123907624056537,0.8115703929654476,0.8109364228595736,0.8105235129363011,0.8101065988173273,0.8096015101827316,0.8089907935083073,0.8086898073757532,0.8084887543982247,0.8079960609939646,0.8076524800843689,0.8072341825960534,0.8068597509145451,0.8063346202108699,0.8059937746193095,0.8056539220063029,0.8052946923228577,0.8049924213871038,0.8043838292649725
0.9806216443280824,0.9424358547626405,0.9165676340216676,0.8981666244853796,0.8844822811559695,0.8744137842213047,0.8662936597034985,0.8592085842649033,0.8539984361246324,0.8492724823186093,0.8452273041927232,0.8417077155980538,0.8385736101445113,0.835476071007837,0.8325080994316539,0.8301091682687761,0.8285432565849807,0.827071162220811,0.8253585333287191,0.8241208666958884,0.8228455228326019,0.8218693353871613,0.8208688989491987,0.8198128621685362,0.8189357577989518,0.8177936874109143,0.8169394645900444,0.8159356747511669,0.8151407616311132,0.8145406319933081,0.8140243507213887,0.8133598677231705,0.8124589551109724,0.8118129969519241,0.8112588172137551,0.810812824361319,0.8104190793115076,0.8100183468261356,0.8098278684030513,0.8094271591603504,0.8090825409389585,0.8086327616832559,0.808250818745251,0.8077778747245844,0.8075416426733076,0.8071531620884671,0.8069889332492863,0.8065396106690261,0.8061540027061476,0.8059491874288632
0.9803519759901277,0.9424683937551093,0.9151627886810966,0.8970025631867953,0.8828714842540626,0.8721280222188719,0.863208094658529,0.8570598228969336,0.8512983721471044,0.8469182854392864,0.8430583049332183,0.8394927836399141,0.8361342533686454,0.8337202428633139,0.8313951303259041,0.8290867266416508,0.8270819422989992,0.8255292292304083,0.8238389506785816,0.8221059651726521,0.8207612291644922,0.8193881493944284,0.818472738635383,0.8175341678099519,0.816526483483188,0.8155844948791028,0.8146730975674757,0.8140550507672132,0.8133824180692822,0.8125302613935363,0.8117859784372659,0.8110344562117641,0.810504685456472,0.8101056058914217,0.8097427829280381,0.8092160378601834,0.8087336550513933,0.808245974061614,0.8077447166444489,0.8074316978735525,0.8070166996633305,0.806673657292967,0.8062853940225095,0.8058877580073401,0.8055226535120784,0.8050085169098674,0.8044598259241705,0.804292388341038,0.8039915803494136,0.8037542950085088
0.9812118227976612,0.9436706038666789,0.91719948366624,0.8984819269066451,0.8847101270909722,0.874220471275373,0.865435959384026,0.8587084196081838,0.8531071923079069,0.8482235796835975,0.8436517956795762,0.840157564384447,0.8368390780326366,0.8343973705002645,0.8320545559491098,0.829803131850238,0.8277880475275116,0.8262752973516793,0.8250305425366145,0.8236803309421424,0.8227290988522298,0.8216867410140268,0.8205265688088862,0.8193818058194179,0.8184653584166092,0.8173579212725735,0.8166908198658255,0.8159297037787575,0.8150608699528137,0.8144566471502493,0.8137058721658251,0.8129078158833689,0.8123368192424498,0.8116607178999536,0.8112249811255294,0.8109260339053878,0.810412015767302,0.8099021437976076,0.8096428871118992,0.8093476577992178,0.808875331185584,0.8085770248503936,0.8083737803903426,0.8080716154026425,0.807797879193333,0.8074699049207362,0.8070369098770969,0.8067754684150202,0.8062632407949983,0.8060316674123714
