KNN_Neighbors_1,KNN_Neighbors_2,KNN_Neighbors_3,KNN_Neighbors_4,KNN_Neighbors_5,KNN_Neighbors_6,KNN_Neighbors_7,KNN_Neighbors_8,KNN_Neighbors_9,KNN_Neighbors_10,KNN_Neighbors_11,KNN_Neighbors_12,KNN_Neighbors_13,KNN_Neighbors_14,KNN_Neighbors_15,KNN_Neighbors_16,KNN_Neighbors_17,KNN_Neighbors_18,KNN_Neighbors_19,KNN_Neighbors_20,KNN_Neighbors_21,KNN_Neighbors_22,KNN_Neighbors_23,KNN_Neighbors_24,KNN_Neighbors_25,KNN_Neighbors_26,KNN_Neighbors_27,KNN_Neighbors_28,KNN_Neighbors_29,KNN_Neighbors_30,KNN_Neighbors_31,KNN_Neighbors_32,KNN_Neighbors_33,KNN_Neighbors_34,KNN_Neighbors_35,KNN_Neighbors_36,KNN_Neighbors_37,KNN_Neighbors_38,KNN_Neighbors_39,KNN_Neighbors_40,KNN_Neighbors_41,KNN_Neighbors_42,KNN_Neighbors_43,KNN_Neighbors_44,KNN_Neighbors_45,KNN_Neighbors_46,KNN_Neighbors_47,KNN_Neighbors_48,KNN_Neighbors_49,KNN_Neighbors_50
0.4065815111495995,0.3168163518117064,0.43805309734513276,0.37553679845994375,0.4537336611880419,0.4019180470793374,0.46321597477666837,0.42930738408700625,0.4668534080298786,0.43747338537970193,0.46793158738642443,0.43737574552683894,0.4693412048839393,0.44641599774679624,0.4750235626767201,0.4531052852937053,0.4720715835140998,0.45371540946762184,0.47612588171459574,0.45910364145658267,0.47591914258580925,0.46188278080850464,0.47758761206193967,0.46315200671234796,0.47590525456030497,0.459535144217306,0.4742155525238745,0.463578007256489,0.4771241830065359,0.46537550508569037,0.4804134929270947,0.4670924743126909,0.47709923664122145,0.4683386448662879,0.4796626309345667,0.46956039384274023,0.48032675289312454,0.4695290858725762,0.4786045243935677,0.47034368070953436,0.48087134104833223,0.4719256897268821,0.4781835590206538,0.47055555555555556,0.4774811772758385,0.4700819103151465,0.47908121410992616,0.4722838137472284,0.4796491708921475,0.47218754334859203
0.39904679376083185,0.3115731539519951,0.42992240543161975,0.37018597159174116,0.44591667728373047,0.39699725710986,0.4613980177360459,0.41856492027334846,0.4619651347068146,0.42814667988107036,0.46399149614669144,0.4386063500983422,0.4685622747296756,0.4461905430054722,0.46765769385295297,0.44683827644096247,0.4700992223116117,0.45368567454798325,0.4720764365495896,0.45536833310123936,0.4727027027027027,0.458501320728486,0.47454422687373393,0.45833910994038535,0.4747597780484504,0.45878434637801835,0.4732989970181621,0.46062283737024223,0.4736770875625931,0.461218836565097,0.4712440516655336,0.46451256558961607,0.475132131725166,0.4653984008822719,0.47541649735879726,0.4676685509444369,0.47394912256835803,0.465129125811352,0.47295460723022564,0.4657004830917874,0.4725738396624472,0.46685082872928174,0.4737774145211823,0.4665930425179459,0.4747474747474747,0.46903021106359494,0.474941963676089,0.46757915111295456,0.4749282688891925,0.4708155098661515
0.4046844502277164,0.3136650747188415,0.43255131964809385,0.3592725104353012,0.44364012409513964,0.3876470588235294,0.4493520232742661,0.4051736666182241,0.45121625233894685,0.4175035868005739,0.4565509819747107,0.4283679863286813,0.459481361426256,0.4368794326241135,0.46449343974029483,0.4400169563374311,0.46187304607856466,0.4426576385950063,0.4655710987369278,0.44303619208562167,0.4680677966101695,0.4483048472961614,0.46833378635498785,0.4528038036638232,0.4679574584128715,0.45098039215686275,0.4643394934976044,0.4508460355195078,0.4640174791752015,0.4516762519287418,0.4622576653375499,0.4524277294414819,0.4650267967569053,0.45173961840628507,0.4660621049738939,0.4551318003365115,0.46528255190430357,0.45346062052505964,0.46442878850669983,0.4563269876819709,0.4661157024793389,0.4568229531140658,0.46708895621041036,0.4572787022794015,0.4645072363886974,0.45853113655403516,0.46686829804784163,0.4591080665455053,0.46588559614059266,0.45828667413213886
0.4024310831343608,0.317205132168805,0.43789731051344744,0.37899073120494337,0.44670967741935486,0.40109969613659385,0.4579573689028377,0.4205274411974341,0.4654967673835599,0.42487929565464355,0.4657351962741184,0.43221893073776274,0.4628609805238415,0.4399661781285231,0.4661916924317785,0.4425975489505564,0.46740600486881256,0.45064498037016265,0.46603260869565216,0.44834362717574394,0.46664851619929215,0.45043527099129455,0.4732264202228867,0.4543037088873338,0.47298952238399783,0.45846712271394674,0.4715181248296539,0.46173149309912165,0.4733115468409586,0.46078841064215076,0.4744148067501361,0.4640377672868648,0.4799128421626039,0.46598970649603555,0.4786581208236738,0.46537550508569037,0.4771018455228982,0.4680317592979524,0.477873681326209,0.47019498607242344,0.4787146388354847,0.47091566935708323,0.4770541357515801,0.4696525742988698,0.4770818995182381,0.46794245006285795,0.4739518900343643,0.4676339285714286,0.4749173098125689,0.46869759642258246
0.404885430177259,0.31958128078817727,0.43466502765826676,0.37327053282307915,0.4487063972197194,0.40243372446762277,0.45524832918359326,0.42303306727480045,0.46543535620052773,0.43283793347487615,0.4687458526874585,0.4461258231750035,0.4731525784157363,0.4490081028220173,0.4778902503995737,0.4572857341297403,0.47418278852568374,0.457744527569964,0.477854855923159,0.46028004990988497,0.47887323943661975,0.4660220994475139,0.4803974221267454,0.46498135101533367,0.4788352655702346,0.4633065632788701,0.4765762116916431,0.4650069156293222,0.4776966747769667,0.46790890269151136,0.48005409060175797,0.469891139589362,0.4795559165989711,0.47214561500275787,0.48088912984548665,0.4733499033416183,0.4828892195319897,0.4737276478679504,0.4813412655489454,0.474972497249725,0.4812559209635946,0.4731123641864943,0.4812111381454447,0.4737853417513039,0.48073543328376367,0.4720923838328293,0.4820582261340555,0.4744925946242458,0.48100581316750035,0.4752258417738845
0.4080165559307265,0.31333127126507887,0.4270050511272638,0.3750556792873051,0.44967824967824965,0.40365906780891536,0.4565958562811434,0.41337561256846356,0.45286038138418455,0.42259174311926606,0.45790609821910416,0.43089199202051864,0.4573674935610682,0.4345601818956942,0.46068027210884355,0.436394509692939,0.4592936042547388,0.4391138704670523,0.4646602206182759,0.451060244347704,0.4664128365515366,0.45241107830732463,0.466721222040371,0.45392060597559264,0.4668674698795181,0.4542772861356932,0.4686215401479857,0.45677455513521087,0.46768893756845564,0.45886961387800784,0.4694128917476393,0.45773368729914765,0.4688013136288999,0.45726256983240227,0.4686558992608815,0.4571588054702763,0.46876287244267467,0.4592592592592593,0.46885741784683077,0.45861828332170274,0.4637840815202423,0.45655210952780106,0.4641873278236915,0.4582112459885586,0.46488570641696514,0.459538784067086,0.466887417218543,0.4613452414178063,0.4679558011049723,0.4643305877425659
0.41006262146404665,0.3079987741342323,0.43794909268055054,0.36973800412128344,0.4490687219010918,0.3966797728265618,0.45244690674053556,0.41867166114392734,0.4621121321081369,0.4263886905611881,0.4658968850698174,0.44018731375053216,0.4677484242993161,0.4505263157894737,0.47298565491352734,0.45439283715724677,0.4740303314991276,0.4521981856245639,0.47225215517241376,0.45054332683198667,0.474521434348881,0.45544554455445546,0.47337759111231537,0.4579919455631162,0.47481040086673887,0.4618368195040865,0.4769647696476965,0.4633910034602076,0.4755700325732899,0.46355967362743744,0.4777777777777778,0.46360737557188414,0.475054229934924,0.46436972464369725,0.47568595490355886,0.4647555740202189,0.47783050847457625,0.4662152825756529,0.48026048026048024,0.4681203422577975,0.480293558032074,0.4705232638409499,0.48097826086956513,0.4717736369910283,0.47876973326075123,0.4719039072207649,0.4811641506867945,0.47109148613219265,0.4778761061946903,0.4690265486725664
0.4041259500542888,0.31671826625386995,0.4377692970577373,0.3689263033525328,0.4445576066199873,0.3960138648180243,0.4554946489167319,0.4199400085702042,0.45853143159006865,0.42951883730774654,0.46407225395138796,0.4383139616300238,0.4720414397662372,0.4462717770034843,0.46789235278443914,0.44846796657381616,0.465925826750569,0.45030538589672403,0.468993288590604,0.4508333333333333,0.471505376344086,0.4516935036091061,0.47058823529411764,0.4526578073089701,0.4698258404212232,0.4555002763957988,0.4660535569380579,0.456960974259618,0.4690456880237902,0.4563053097345133,0.4719405003380663,0.4608371322005802,0.4709860679020695,0.46062612053509855,0.4716878894608508,0.46448237885462557,0.47114603088593876,0.46593103448275863,0.47212047212047215,0.463768115942029,0.4732348556715002,0.46525096525096526,0.47335508428493744,0.4655529476736159,0.47393493943106024,0.4653219121304227,0.4722070844686649,0.4654244306418219,0.4705561613958561,0.46601406314628424
0.40473347085007055,0.31912264442384924,0.43739237392373925,0.372610048910627,0.4522432189227407,0.39605396779341356,0.4594700430753165,0.41702617198734543,0.4648318042813455,0.43300142247510665,0.4669955994132551,0.44130925507900676,0.4717687985014718,0.44818871103622576,0.472780906409225,0.4547868623340321,0.47687120701281194,0.45021037868162694,0.4722937271372443,0.4564396587889805,0.47374847374847373,0.4560570071258907,0.4739555073250135,0.4596255937412685,0.4725738396624473,0.4628237259816207,0.47443762781186094,0.4578616352201258,0.47315068493150686,0.46241967029896613,0.4731800766283525,0.46211699164345404,0.4741084847656783,0.46209587513935335,0.4743396742849323,0.46619266694549005,0.47624264001095445,0.46612768330080845,0.47916666666666663,0.46878483835005574,0.4785410667763609,0.468789100514389,0.47624264001095445,0.4699833240689271,0.4764778494033741,0.46986948069980555,0.47358282883874514,0.46811473127262604,0.4752611324903793,0.4701627486437613
0.4061154177433247,0.30871446229913474,0.43405717089927615,0.3721687638786085,0.44384753133793814,0.4025936599423631,0.4555671719811814,0.4204512996286775,0.4574002915065589,0.4237578526556253,0.46147683268794226,0.4329604983717966,0.46065310492505357,0.4403875860132004,0.4637875536480687,0.44472396925227115,0.46598547996773326,0.44686496299399525,0.4647470398277718,0.45126202761121187,0.4713341427222447,0.4555941626129257,0.47189189189189185,0.4581424406497293,0.4739900013511688,0.46217788861180387,0.47631935047361296,0.466519092418373,0.47670639219934996,0.46507124083552365,0.47727272727272735,0.4666482147799612,0.47675998912748024,0.46677740863787376,0.4766050054406964,0.4654646324549238,0.4758404791071186,0.4672767609539656,0.4754768392370572,0.4676727121694587,0.47891156462585033,0.46853823814133594,0.4771490750816104,0.4695004140215291,0.4779121924697567,0.46926910299003316,0.4752421224935206,0.4675252735078245,0.4766712141882674,0.47083218136577276
