GaussianNB_VS_1.0,BernoulliNB_Alpha_0.25,decision_tree_log_loss_depth_6,KNN_Neignbors_50,logistic_regression_solver_liblinear_c_100,random_forest_maxDepth_10_maxFeatures_sqrt,hist_gradient_boosting_lr_0.04941713361323833_depth_5,lgbm_maxDepth_4_leafNum_14,gradient_boosting_lr_0.07_depth_5,XGBoost_lr_0.04941713361323833_depth_5,CatBoost_depth_3
0.7948214022502825,0.7726133739497862,0.8153589151476441,0.8130496732668403,0.8076450646096398,0.8175698914164988,0.818306883506117,0.8174224929985752,0.8168820321328552,0.8173733601926007,0.8165381024910333
0.7931017540411733,0.7660787107551712,0.811673954699553,0.8115756890876038,0.8070063381319708,0.8133936029086621,0.8136392669385348,0.8131479388787893,0.813295337296713,0.8138849309684076,0.8134427357146367
0.7911855746081659,0.7682405542180514,0.8118213531174765,0.8098560408784946,0.8043040338033705,0.813835798162433,0.8135410013265858,0.8140814621923058,0.813295337296713,0.8134918685206112,0.8134918685206112
0.7918632075471698,0.7757959905660378,0.8147602201257862,0.813187893081761,0.8063580974842768,0.8159886006289309,0.8158411949685535,0.8160868710691824,0.8156446540880503,0.8160868710691824,0.8157429245283019
0.7920106132075472,0.7638561320754716,0.813187893081761,0.8116155660377359,0.8083235062893082,0.8133352987421384,0.8138266509433962,0.8130896226415094,0.8140231918238994,0.8142197327044025,0.813875786163522
0.7940352773546897,0.7719746474721171,0.8120670171473493,0.8114774234756547,0.8069572053259961,0.8156537119834913,0.8147693214759495,0.8143271262221785,0.8151132511177713,0.8145727902520513,0.8137866653564585
0.7939861445487152,0.7701567336510589,0.8149167198938732,0.811330025057731,0.807743330221589,0.8166363681029823,0.8157519775954405,0.8151623839237458,0.8159485088193387,0.8166855009089569,0.8159976416253132
0.7900555200707512,0.767307030904535,0.8109369626099346,0.809708642460571,0.8046479634451924,0.8118213531174765,0.8126566108190438,0.8118704859234511,0.8129022748489166,0.8118704859234511,0.8122635483712475
0.7924528301886793,0.7706367924528302,0.8152024371069182,0.8128439465408805,0.808372641509434,0.8155955188679245,0.8156937893081762,0.8150550314465409,0.8163325471698113,0.8160377358490566,0.8154972484276729
0.7921580188679245,0.7662637578616353,0.8136792452830188,0.8119103773584906,0.8063089622641509,0.8142688679245284,0.8146128144654088,0.8144162735849056,0.8143671383647799,0.8147110849056604,0.81343356918239
0.7915295042499877,0.7688792806957205,0.8108386969979856,0.8110352282218838,0.8063676116543016,0.8126074780130693,0.8120670171473493,0.8126074780130693,0.8117230875055275,0.812754876430993,0.8125092124011202
0.7936422149068934,0.7722694443079644,0.8149658526998477,0.8130005404608657,0.8071046037439198,0.8158502432073895,0.8169311649388297,0.8163907040731097,0.8168328993268805,0.8157519775954405,0.8153589151476441
0.7905959809364713,0.7671104996806367,0.8120178843413748,0.8078415958335381,0.8045005650272687,0.813197071684764,0.8135410013265858,0.8130988060728148,0.8129514076548912,0.8128531420429421,0.8114282906696801
0.7949587264150944,0.7686222484276729,0.8125,0.8143180031446541,0.8081761006289309,0.8143180031446541,0.8147602201257862,0.8148093553459119,0.8140231918238994,0.8144654088050315,0.8145636792452831
0.7912244496855346,0.7694084119496856,0.8152024371069182,0.8131387578616353,0.8071442610062893,0.8165782232704403,0.8162342767295597,0.8170695754716981,0.817560927672956,0.8176100628930818,0.8166764937106918
0.7921190979216823,0.7686827494718224,0.8130496732668403,0.8121161499533238,0.8069080725200216,0.813197071684764,0.8142288606102295,0.8144253918341277,0.8139831965803567,0.8144253918341277,0.8129022748489166
0.7914803714440132,0.7709919913526262,0.8130988060728148,0.811772220311502,0.804795361863116,0.815260649535695,0.8140323293863313,0.8140814621923058,0.8139340637743822,0.8143271262221785,0.8122635483712475
0.792266496339606,0.7663735075910185,0.8133444701026875,0.811673954699553,0.8063184788483271,0.8144745246401022,0.813737532550484,0.8139831965803567,0.8143762590281531,0.8142288606102295,0.8133936029086621
0.7910279088050315,0.7701454402515723,0.8139249213836478,0.8109768081761006,0.8070459905660378,0.8146128144654088,0.8149567610062893,0.815251572327044,0.815251572327044,0.8154481132075472,0.8153007075471698
0.7959905660377359,0.7702928459119497,0.8150058962264151,0.8130404874213837,0.8094536163522013,0.8164799528301887,0.8162834119496856,0.8162834119496856,0.8150058962264151,0.8166764937106918,0.815251572327044
0.7925121603694787,0.7646047265759347,0.8125092124011202,0.8104456345501891,0.8046479634451924,0.8135410013265858,0.8142288606102295,0.813737532550484,0.812754876430993,0.8136883997445095,0.8136883997445095
0.7928560900113005,0.7698619368152115,0.8115756890876038,0.8091190487888763,0.8062202132363779,0.812214415565273,0.8126074780130693,0.8125583452070948,0.8127057436250185,0.8126074780130693,0.810691298580062
0.7924630275635042,0.7686336166658478,0.8144745246401022,0.8124600795951457,0.8084803223112071,0.8161941728492114,0.8156537119834913,0.816243305655186,0.815801110401415,0.816243305655186,0.8150641183117968
0.7921580188679245,0.7716194968553459,0.8165782232704403,0.8143671383647799,0.8077338836477987,0.8180031446540881,0.8169221698113207,0.8165782232704403,0.8165290880503144,0.8163816823899371,0.8171187106918238
0.7930424528301887,0.7716194968553459,0.8146619496855346,0.8123525943396226,0.80562106918239,0.8159886006289309,0.8151041666666666,0.8151533018867925,0.8161360062893082,0.8163816823899371,0.8154972484276729
0.791382105832064,0.7668157028447895,0.8128531420429421,0.8089225175649781,0.8060236820124798,0.8133936029086621,0.8133444701026875,0.8135901341325603,0.8130988060728148,0.8136392669385348,0.8126074780130693
0.7915786370559623,0.7712867881884734,0.8134427357146367,0.8094138456247236,0.8064167444602761,0.8141797278042548,0.814720188669975,0.8136392669385348,0.813295337296713,0.8141797278042548,0.8128531420429421
0.7919225666977842,0.7693214759494915,0.8124600795951457,0.811673954699553,0.8077924630275635,0.8127057436250185,0.8121161499533238,0.8132462044907385,0.8113791578637056,0.8126074780130693,0.813197071684764
0.7941725628930818,0.7707841981132075,0.8179540094339622,0.8133844339622641,0.8077830188679245,0.8169221698113207,0.8182979559748428,0.8182979559748428,0.8177083333333334,0.817560927672956,0.8167256289308176
0.7929441823899371,0.7681800314465409,0.8143671383647799,0.8116647012578616,0.8059650157232704,0.8161360062893082,0.8152024371069182,0.8151533018867925,0.815251572327044,0.8150550314465409,0.8156446540880503
0.7940352773546897,0.7687318822777969,0.8122635483712475,0.812214415565273,0.8061710804304034,0.8140323293863313,0.813295337296713,0.8141305949982803,0.8131479388787893,0.8139340637743822,0.8155063135655677
0.7930034884292242,0.7697145383972879,0.818208617894168,0.8142288606102295,0.8080381270574363,0.818847344371837,0.8187982115658625,0.8184542819240407,0.818306883506117,0.8186016803419643,0.818847344371837
0.791283840220115,0.7678966245762295,0.811772220311502,0.8099051736844691,0.8063184788483271,0.812312681177222,0.8125583452070948,0.8133936029086621,0.8130496732668403,0.811772220311502,0.8126566108190438
0.7914209905660378,0.7701454402515723,0.8112716194968553,0.8117629716981132,0.8068985849056604,0.8124508647798742,0.8139740566037735,0.8133844339622641,0.8135809748427673,0.8130404874213837,0.8133352987421384
0.7946147798742138,0.769752358490566,0.8136792452830188,0.8107802672955975,0.8054245283018868,0.8144654088050315,0.8164308176100629,0.8152024371069182,0.8153989779874213,0.815251572327044,0.8151041666666666
0.7951161990861298,0.7658330467252985,0.8148675870878986,0.8126566108190438,0.8091681815948509,0.8150641183117968,0.814720188669975,0.8152115167297205,0.8146710558640003,0.8163907040731097,0.8144253918341277
0.7909399105782932,0.7724659755318626,0.813197071684764,0.8115265562816293,0.8046479634451924,0.8161450400432368,0.8148675870878986,0.8144745246401022,0.8146710558640003,0.8151132511177713,0.8153097823416695
