BernoulliNB_Alpha_1e-05,BernoulliNB_Alpha_0.0001,BernoulliNB_Alpha_0.001,BernoulliNB_Alpha_0.01,BernoulliNB_Alpha_0.1,BernoulliNB_Alpha_0.15,BernoulliNB_Alpha_0.2,BernoulliNB_Alpha_0.25,BernoulliNB_Alpha_0.3,BernoulliNB_Alpha_0.35,BernoulliNB_Alpha_0.4,BernoulliNB_Alpha_0.45,BernoulliNB_Alpha_0.5,BernoulliNB_Alpha_0.55,BernoulliNB_Alpha_0.6,BernoulliNB_Alpha_0.65,BernoulliNB_Alpha_0.7,BernoulliNB_Alpha_0.75,BernoulliNB_Alpha_0.8,BernoulliNB_Alpha_0.85,BernoulliNB_Alpha_0.9,BernoulliNB_Alpha_0.95,BernoulliNB_Alpha_1,BernoulliNB_Alpha_10
0.5392273994424532,0.5392273994424532,0.5392273994424532,0.5392273994424532,0.5392273994424532,0.5392273994424532,0.5392273994424532,0.5392273994424532,0.5392273994424532,0.5392273994424532,0.5392273994424532,0.5392273994424532,0.5392273994424532,0.5392273994424532,0.5392273994424532,0.5392273994424532,0.5392273994424532,0.5392273994424532,0.5392273994424532,0.5392273994424532,0.5392273994424532,0.5392273994424532,0.5392273994424532,0.5391356303525194
0.5268806518930736,0.5268806518930736,0.5268806518930736,0.5268806518930736,0.5268806518930736,0.5268806518930736,0.5268806518930736,0.5268806518930736,0.5268806518930736,0.5268806518930736,0.5268806518930736,0.5268806518930736,0.5268806518930736,0.5268806518930736,0.5268806518930736,0.5268806518930736,0.5268806518930736,0.5268806518930736,0.5268806518930736,0.5268806518930736,0.5268806518930736,0.5268806518930736,0.5268806518930736,0.5268806518930736
0.5291945303922546,0.5291945303922546,0.5291945303922546,0.5291945303922546,0.5291945303922546,0.5291945303922546,0.5291945303922546,0.5291945303922546,0.5291945303922546,0.5291945303922546,0.5291945303922546,0.5291945303922546,0.5291945303922546,0.5291945303922546,0.5291945303922546,0.5291945303922546,0.5291945303922546,0.5291945303922546,0.5291945303922546,0.5291945303922546,0.5291945303922546,0.5291945303922546,0.5291945303922546,0.5291945303922546
0.5436543654365436,0.5436543654365436,0.5436543654365436,0.5436543654365436,0.5436543654365436,0.5436543654365436,0.5436543654365436,0.5436543654365436,0.5436543654365436,0.5436543654365436,0.5436543654365436,0.5436543654365436,0.5436543654365436,0.5436543654365436,0.5436543654365436,0.5436543654365436,0.5436543654365436,0.5436543654365436,0.5436543654365436,0.5436543654365436,0.5436543654365436,0.5436543654365436,0.5436543654365436,0.5436543654365436
0.5197841726618705,0.5197841726618705,0.5197841726618705,0.5197841726618705,0.5197841726618705,0.5197841726618705,0.5197841726618705,0.5197841726618705,0.5197841726618705,0.5197841726618705,0.5197841726618705,0.5197841726618705,0.5197841726618705,0.5197841726618705,0.5197841726618705,0.5197841726618705,0.5197841726618705,0.5197841726618705,0.5197841726618705,0.5197841726618705,0.5197841726618705,0.5197841726618705,0.5197841726618705,0.5197841726618705
0.5336147120892372,0.5336147120892372,0.5336147120892372,0.5336147120892372,0.5336147120892372,0.5336147120892372,0.5336147120892372,0.5336147120892372,0.5336147120892372,0.5336147120892372,0.5336147120892372,0.5336147120892372,0.5336147120892372,0.5336147120892372,0.5336147120892372,0.5336147120892372,0.5336147120892372,0.5336147120892372,0.5336147120892372,0.5336147120892372,0.5336147120892372,0.5336147120892372,0.5336147120892372,0.5336147120892372
0.5355440826052422,0.5355440826052422,0.5355440826052422,0.5355440826052422,0.5355440826052422,0.5355440826052422,0.5355440826052422,0.5355440826052422,0.5355440826052422,0.5355440826052422,0.5355440826052422,0.5355440826052422,0.5355440826052422,0.5355440826052422,0.5355440826052422,0.5355440826052422,0.5355440826052422,0.5355440826052422,0.5355440826052422,0.5355440826052422,0.5355440826052422,0.5355440826052422,0.5355440826052422,0.5355440826052422
0.528192867105001,0.528192867105001,0.528192867105001,0.528192867105001,0.528192867105001,0.528192867105001,0.528192867105001,0.528192867105001,0.528192867105001,0.528192867105001,0.528192867105001,0.528192867105001,0.528192867105001,0.528192867105001,0.528192867105001,0.528192867105001,0.528192867105001,0.528192867105001,0.528192867105001,0.528192867105001,0.528192867105001,0.528192867105001,0.528192867105001,0.528192867105001
0.5358918274010737,0.5358918274010737,0.5358918274010737,0.5358918274010737,0.5358918274010737,0.5358918274010737,0.5358918274010737,0.5358918274010737,0.5358918274010737,0.5358918274010737,0.5358918274010737,0.5358918274010737,0.5358918274010737,0.5358918274010737,0.5358918274010737,0.5358918274010737,0.5358918274010737,0.5358918274010737,0.5358918274010737,0.5358918274010737,0.5358918274010737,0.5358918274010737,0.5358918274010737,0.5358918274010737
0.5254862842892767,0.5254862842892767,0.5254862842892767,0.5254862842892767,0.5254862842892767,0.5254862842892767,0.5254862842892767,0.5254862842892767,0.5254862842892767,0.5254862842892767,0.5254862842892767,0.5254862842892767,0.5254862842892767,0.5254862842892767,0.5254862842892767,0.5254862842892767,0.5254862842892767,0.5254862842892767,0.5254862842892767,0.5254862842892767,0.5254862842892767,0.5254862842892767,0.5254862842892767,0.5254862842892767
0.5297880847660936,0.5297880847660936,0.5297880847660936,0.5297880847660936,0.5297880847660936,0.5297880847660936,0.5297880847660936,0.5297880847660936,0.5297880847660936,0.5297880847660936,0.5297880847660936,0.5297880847660936,0.5297880847660936,0.5297880847660936,0.5297880847660936,0.5297880847660936,0.5297880847660936,0.5297880847660936,0.5297880847660936,0.5297880847660936,0.5297880847660936,0.5297880847660936,0.5297880847660936,0.5297880847660936
0.5365463453654634,0.5365463453654634,0.5365463453654634,0.5365463453654634,0.5365463453654634,0.5365463453654634,0.5365463453654634,0.5365463453654634,0.5365463453654634,0.5365463453654634,0.5365463453654634,0.5365463453654634,0.5365463453654634,0.5365463453654634,0.5365463453654634,0.5365463453654634,0.5365463453654634,0.5365463453654634,0.5365463453654634,0.5365463453654634,0.5365463453654634,0.5365463453654634,0.5365463453654634,0.5365463453654634
0.5291078879395986,0.5291078879395986,0.5291078879395986,0.5291078879395986,0.5291078879395986,0.5291078879395986,0.5291078879395986,0.5291078879395986,0.5291078879395986,0.5291078879395986,0.5291078879395986,0.5291078879395986,0.5291078879395986,0.5291078879395986,0.5291078879395986,0.5291078879395986,0.5291078879395986,0.5291078879395986,0.5291078879395986,0.5291078879395986,0.5291078879395986,0.5291078879395986,0.5291078879395986,0.5291078879395986
0.5305552786362278,0.5305552786362278,0.5305552786362278,0.5305552786362278,0.5305552786362278,0.5305552786362278,0.5305552786362278,0.5305552786362278,0.5305552786362278,0.5305552786362278,0.5305552786362278,0.5305552786362278,0.5305552786362278,0.5305552786362278,0.5305552786362278,0.5305552786362278,0.5305552786362278,0.5305552786362278,0.5305552786362278,0.5305552786362278,0.5305552786362278,0.5305552786362278,0.5305552786362278,0.5305552786362278
0.5325231596772586,0.5325231596772586,0.5325231596772586,0.5325231596772586,0.5325231596772586,0.5325231596772586,0.5325231596772586,0.5325231596772586,0.5325231596772586,0.5325231596772586,0.5325231596772586,0.5325231596772586,0.5325231596772586,0.5325231596772586,0.5325231596772586,0.5325231596772586,0.5325231596772586,0.5325231596772586,0.5325231596772586,0.5325231596772586,0.5325231596772586,0.5325231596772586,0.5325231596772586,0.5325231596772586
0.5291058211642329,0.5291058211642329,0.5291058211642329,0.5291058211642329,0.5291058211642329,0.5291058211642329,0.5291058211642329,0.5291058211642329,0.5291058211642329,0.5291058211642329,0.5291058211642329,0.5291058211642329,0.5291058211642329,0.5291058211642329,0.5291058211642329,0.5291058211642329,0.5291058211642329,0.5291058211642329,0.5291058211642329,0.5291058211642329,0.5291058211642329,0.5291058211642329,0.5291058211642329,0.5291587476242874
0.5356182126133306,0.5356182126133306,0.5356182126133306,0.5356182126133306,0.5356182126133306,0.5356182126133306,0.5356182126133306,0.5356182126133306,0.5356182126133306,0.5356182126133306,0.5356182126133306,0.5356182126133306,0.5356182126133306,0.5356182126133306,0.5356182126133306,0.5356182126133306,0.5356182126133306,0.5356182126133306,0.5356182126133306,0.5356182126133306,0.5356182126133306,0.5356182126133306,0.5356182126133306,0.5356182126133306
0.5248326171679824,0.5248326171679824,0.5248326171679824,0.5248326171679824,0.5248326171679824,0.5248326171679824,0.5248326171679824,0.5248326171679824,0.5248326171679824,0.5248326171679824,0.5248326171679824,0.5248326171679824,0.5248326171679824,0.5248326171679824,0.5248326171679824,0.5248326171679824,0.5248326171679824,0.5248326171679824,0.5248326171679824,0.5248326171679824,0.5248326171679824,0.5248326171679824,0.5248326171679824,0.5248326171679824
0.5335992023928215,0.5335992023928215,0.5335992023928215,0.5335992023928215,0.5335992023928215,0.5335992023928215,0.5335992023928215,0.5335992023928215,0.5335992023928215,0.5335992023928215,0.5335992023928215,0.5335992023928215,0.5335992023928215,0.5335992023928215,0.5335992023928215,0.5335992023928215,0.5335992023928215,0.5335992023928215,0.5335992023928215,0.5335992023928215,0.5335992023928215,0.5335992023928215,0.5335992023928215,0.5335992023928215
0.5357036448505313,0.5357036448505313,0.5357036448505313,0.5357036448505313,0.5357036448505313,0.5357036448505313,0.5357036448505313,0.5357036448505313,0.5357036448505313,0.5357036448505313,0.5357036448505313,0.5357036448505313,0.5357036448505313,0.5357036448505313,0.5357036448505313,0.5357036448505313,0.5357036448505313,0.5357036448505313,0.5357036448505313,0.5357036448505313,0.5357036448505313,0.5357036448505313,0.5357036448505313,0.5357036448505313
0.5274681921294013,0.5274681921294013,0.5274681921294013,0.5274681921294013,0.5274681921294013,0.5274681921294013,0.5274681921294013,0.5274681921294013,0.5274681921294013,0.5274681921294013,0.5274681921294013,0.5274681921294013,0.5274681921294013,0.5274681921294013,0.5274681921294013,0.5274681921294013,0.5274681921294013,0.5274681921294013,0.5274681921294013,0.5274681921294013,0.5274681921294013,0.5274681921294013,0.5274681921294013,0.527479033053774
0.5343010538874529,0.5343010538874529,0.5343010538874529,0.5343010538874529,0.5343010538874529,0.5343010538874529,0.5343010538874529,0.5343010538874529,0.5343010538874529,0.5343010538874529,0.5343010538874529,0.5343010538874529,0.5343010538874529,0.5343010538874529,0.5343010538874529,0.5343010538874529,0.5343010538874529,0.5343010538874529,0.5343010538874529,0.5343010538874529,0.5343010538874529,0.5343010538874529,0.5343010538874529,0.5343010538874529
0.5279197994987469,0.5279197994987469,0.5279197994987469,0.5279197994987469,0.5279197994987469,0.5279197994987469,0.5279197994987469,0.5279197994987469,0.5279197994987469,0.5279197994987469,0.5279197994987469,0.5279197994987469,0.5279197994987469,0.5279197994987469,0.5279197994987469,0.5279197994987469,0.5279197994987469,0.5279197994987469,0.5279197994987469,0.5279197994987469,0.5279197994987469,0.5279197994987469,0.5279197994987469,0.5279951836243226
0.5369595536959554,0.5369595536959554,0.5369595536959554,0.5369595536959554,0.5369595536959554,0.5369595536959554,0.5369595536959554,0.5369595536959554,0.5369595536959554,0.5369595536959554,0.5369595536959554,0.5369595536959554,0.5369595536959554,0.5369595536959554,0.5369595536959554,0.5369595536959554,0.5369595536959554,0.5369595536959554,0.5369595536959554,0.5369595536959554,0.5369595536959554,0.5369595536959554,0.5369595536959554,0.5369595536959554
0.5320177204993959,0.5320177204993959,0.5320177204993959,0.5320177204993959,0.5320177204993959,0.5320177204993959,0.5320177204993959,0.5320177204993959,0.5320177204993959,0.5320177204993959,0.5320177204993959,0.5320177204993959,0.5320177204993959,0.5320177204993959,0.5320177204993959,0.5320177204993959,0.5320177204993959,0.5320177204993959,0.5320177204993959,0.5320177204993959,0.5320177204993959,0.5320177204993959,0.5320177204993959,0.5320177204993959
0.5247346284798717,0.5247346284798717,0.5247346284798717,0.5247346284798717,0.5247346284798717,0.5247346284798717,0.5247346284798717,0.5247346284798717,0.5247346284798717,0.5247346284798717,0.5247346284798717,0.5247346284798717,0.5247346284798717,0.5247346284798717,0.5247346284798717,0.5247346284798717,0.5247346284798717,0.5247346284798717,0.5247346284798717,0.5247346284798717,0.5247346284798717,0.5247346284798717,0.5247346284798717,0.5247346284798717
0.5356608478802992,0.5356608478802992,0.5356608478802992,0.5356608478802992,0.5356608478802992,0.5356608478802992,0.5356608478802992,0.5356608478802992,0.5356608478802992,0.5356608478802992,0.5356608478802992,0.5356608478802992,0.5356608478802992,0.5356608478802992,0.5356608478802992,0.5356608478802992,0.5356608478802992,0.5356608478802992,0.5356608478802992,0.5356608478802992,0.5356608478802992,0.5356608478802992,0.5356608478802992,0.5356608478802992
0.5314838838439278,0.5314838838439278,0.5314838838439278,0.5314838838439278,0.5314838838439278,0.5314838838439278,0.5314838838439278,0.5314838838439278,0.5314838838439278,0.5314838838439278,0.5314838838439278,0.5314838838439278,0.5314838838439278,0.5314838838439278,0.5314838838439278,0.5314838838439278,0.5314838838439278,0.5314838838439278,0.5314838838439278,0.5314838838439278,0.5314838838439278,0.5314838838439278,0.5314838838439278,0.5314838838439278
0.5363283967796441,0.5363283967796441,0.5363283967796441,0.5363283967796441,0.5363283967796441,0.5363283967796441,0.5363283967796441,0.5363283967796441,0.5363283967796441,0.5363283967796441,0.5363283967796441,0.5363283967796441,0.5363283967796441,0.5363283967796441,0.5363283967796441,0.5363283967796441,0.5363283967796441,0.5363283967796441,0.5363283967796441,0.5363283967796441,0.5363283967796441,0.5363283967796441,0.5363283967796441,0.5363283967796441
0.5305472636815921,0.5305472636815921,0.5305472636815921,0.5305472636815921,0.5305472636815921,0.5305472636815921,0.5305472636815921,0.5305472636815921,0.5305472636815921,0.5305472636815921,0.5305472636815921,0.5305472636815921,0.5305472636815921,0.5305472636815921,0.5305472636815921,0.5305472636815921,0.5305472636815921,0.5305472636815921,0.5305472636815921,0.5305472636815921,0.5305472636815921,0.5305472636815921,0.5305472636815921,0.5305472636815921
0.528687293481526,0.528687293481526,0.528687293481526,0.528687293481526,0.528687293481526,0.528687293481526,0.528687293481526,0.528687293481526,0.528687293481526,0.528687293481526,0.528687293481526,0.528687293481526,0.528687293481526,0.528687293481526,0.528687293481526,0.528687293481526,0.528687293481526,0.528687293481526,0.528687293481526,0.528687293481526,0.528687293481526,0.528687293481526,0.528687293481526,0.528687293481526
0.5323755362665868,0.5323755362665868,0.5323755362665868,0.5323755362665868,0.5323755362665868,0.5323755362665868,0.5323755362665868,0.5323755362665868,0.5323755362665868,0.5323755362665868,0.5323755362665868,0.5323755362665868,0.5323755362665868,0.5323755362665868,0.5323755362665868,0.5323755362665868,0.5323755362665868,0.5323755362665868,0.5323755362665868,0.5323755362665868,0.5323755362665868,0.5323755362665868,0.5323755362665868,0.5323755362665868
0.5327398615232443,0.5327398615232443,0.5327398615232443,0.5327398615232443,0.5327398615232443,0.5327398615232443,0.5327398615232443,0.5327398615232443,0.5327398615232443,0.5327398615232443,0.5327398615232443,0.5327398615232443,0.5327398615232443,0.5327398615232443,0.5327398615232443,0.5327398615232443,0.5327398615232443,0.5327398615232443,0.5327398615232443,0.5327398615232443,0.5327398615232443,0.5327398615232443,0.5327398615232443,0.5327398615232443
