BernoulliNB_Alpha_1e-05,BernoulliNB_Alpha_0.0001,BernoulliNB_Alpha_0.001,BernoulliNB_Alpha_0.01,BernoulliNB_Alpha_0.1,BernoulliNB_Alpha_0.15,BernoulliNB_Alpha_0.2,BernoulliNB_Alpha_0.25,BernoulliNB_Alpha_0.3,BernoulliNB_Alpha_0.35,BernoulliNB_Alpha_0.4,BernoulliNB_Alpha_0.45,BernoulliNB_Alpha_0.5,BernoulliNB_Alpha_0.55,BernoulliNB_Alpha_0.6,BernoulliNB_Alpha_0.65,BernoulliNB_Alpha_0.7,BernoulliNB_Alpha_0.75,BernoulliNB_Alpha_0.8,BernoulliNB_Alpha_0.85,BernoulliNB_Alpha_0.9,BernoulliNB_Alpha_0.95,BernoulliNB_Alpha_1,BernoulliNB_Alpha_10
0.7726133739497862,0.7726133739497862,0.7726133739497862,0.7726133739497862,0.7726133739497862,0.7726133739497862,0.7726133739497862,0.7726133739497862,0.7726133739497862,0.7726133739497862,0.7726133739497862,0.7726133739497862,0.7726133739497862,0.7726133739497862,0.7726133739497862,0.7726133739497862,0.7726133739497862,0.7726133739497862,0.7726133739497862,0.7726133739497862,0.7726133739497862,0.7726133739497862,0.7726133739497862,0.7726133739497862
0.7660787107551712,0.7660787107551712,0.7660787107551712,0.7660787107551712,0.7660787107551712,0.7660787107551712,0.7660787107551712,0.7660787107551712,0.7660787107551712,0.7660787107551712,0.7660787107551712,0.7660787107551712,0.7660787107551712,0.7660787107551712,0.7660787107551712,0.7660787107551712,0.7660787107551712,0.7660787107551712,0.7660787107551712,0.7660787107551712,0.7660787107551712,0.7660787107551712,0.7660787107551712,0.7660787107551712
0.7682405542180514,0.7682405542180514,0.7682405542180514,0.7682405542180514,0.7682405542180514,0.7682405542180514,0.7682405542180514,0.7682405542180514,0.7682405542180514,0.7682405542180514,0.7682405542180514,0.7682405542180514,0.7682405542180514,0.7682405542180514,0.7682405542180514,0.7682405542180514,0.7682405542180514,0.7682405542180514,0.7682405542180514,0.7682405542180514,0.7682405542180514,0.7682405542180514,0.7682405542180514,0.7682405542180514
0.7757959905660378,0.7757959905660378,0.7757959905660378,0.7757959905660378,0.7757959905660378,0.7757959905660378,0.7757959905660378,0.7757959905660378,0.7757959905660378,0.7757959905660378,0.7757959905660378,0.7757959905660378,0.7757959905660378,0.7757959905660378,0.7757959905660378,0.7757959905660378,0.7757959905660378,0.7757959905660378,0.7757959905660378,0.7757959905660378,0.7757959905660378,0.7757959905660378,0.7757959905660378,0.7757959905660378
0.7638561320754716,0.7638561320754716,0.7638561320754716,0.7638561320754716,0.7638561320754716,0.7638561320754716,0.7638561320754716,0.7638561320754716,0.7638561320754716,0.7638561320754716,0.7638561320754716,0.7638561320754716,0.7638561320754716,0.7638561320754716,0.7638561320754716,0.7638561320754716,0.7638561320754716,0.7638561320754716,0.7638561320754716,0.7638561320754716,0.7638561320754716,0.7638561320754716,0.7638561320754716,0.7638561320754716
0.7719746474721171,0.7719746474721171,0.7719746474721171,0.7719746474721171,0.7719746474721171,0.7719746474721171,0.7719746474721171,0.7719746474721171,0.7719746474721171,0.7719746474721171,0.7719746474721171,0.7719746474721171,0.7719746474721171,0.7719746474721171,0.7719746474721171,0.7719746474721171,0.7719746474721171,0.7719746474721171,0.7719746474721171,0.7719746474721171,0.7719746474721171,0.7719746474721171,0.7719746474721171,0.7719746474721171
0.7701567336510589,0.7701567336510589,0.7701567336510589,0.7701567336510589,0.7701567336510589,0.7701567336510589,0.7701567336510589,0.7701567336510589,0.7701567336510589,0.7701567336510589,0.7701567336510589,0.7701567336510589,0.7701567336510589,0.7701567336510589,0.7701567336510589,0.7701567336510589,0.7701567336510589,0.7701567336510589,0.7701567336510589,0.7701567336510589,0.7701567336510589,0.7701567336510589,0.7701567336510589,0.7701567336510589
0.767307030904535,0.767307030904535,0.767307030904535,0.767307030904535,0.767307030904535,0.767307030904535,0.767307030904535,0.767307030904535,0.767307030904535,0.767307030904535,0.767307030904535,0.767307030904535,0.767307030904535,0.767307030904535,0.767307030904535,0.767307030904535,0.767307030904535,0.767307030904535,0.767307030904535,0.767307030904535,0.767307030904535,0.767307030904535,0.767307030904535,0.767307030904535
0.7706367924528302,0.7706367924528302,0.7706367924528302,0.7706367924528302,0.7706367924528302,0.7706367924528302,0.7706367924528302,0.7706367924528302,0.7706367924528302,0.7706367924528302,0.7706367924528302,0.7706367924528302,0.7706367924528302,0.7706367924528302,0.7706367924528302,0.7706367924528302,0.7706367924528302,0.7706367924528302,0.7706367924528302,0.7706367924528302,0.7706367924528302,0.7706367924528302,0.7706367924528302,0.7706367924528302
0.7662637578616353,0.7662637578616353,0.7662637578616353,0.7662637578616353,0.7662637578616353,0.7662637578616353,0.7662637578616353,0.7662637578616353,0.7662637578616353,0.7662637578616353,0.7662637578616353,0.7662637578616353,0.7662637578616353,0.7662637578616353,0.7662637578616353,0.7662637578616353,0.7662637578616353,0.7662637578616353,0.7662637578616353,0.7662637578616353,0.7662637578616353,0.7662637578616353,0.7662637578616353,0.7662637578616353
0.7688792806957205,0.7688792806957205,0.7688792806957205,0.7688792806957205,0.7688792806957205,0.7688792806957205,0.7688792806957205,0.7688792806957205,0.7688792806957205,0.7688792806957205,0.7688792806957205,0.7688792806957205,0.7688792806957205,0.7688792806957205,0.7688792806957205,0.7688792806957205,0.7688792806957205,0.7688792806957205,0.7688792806957205,0.7688792806957205,0.7688792806957205,0.7688792806957205,0.7688792806957205,0.7688792806957205
0.7722694443079644,0.7722694443079644,0.7722694443079644,0.7722694443079644,0.7722694443079644,0.7722694443079644,0.7722694443079644,0.7722694443079644,0.7722694443079644,0.7722694443079644,0.7722694443079644,0.7722694443079644,0.7722694443079644,0.7722694443079644,0.7722694443079644,0.7722694443079644,0.7722694443079644,0.7722694443079644,0.7722694443079644,0.7722694443079644,0.7722694443079644,0.7722694443079644,0.7722694443079644,0.7722694443079644
0.7671104996806367,0.7671104996806367,0.7671104996806367,0.7671104996806367,0.7671104996806367,0.7671104996806367,0.7671104996806367,0.7671104996806367,0.7671104996806367,0.7671104996806367,0.7671104996806367,0.7671104996806367,0.7671104996806367,0.7671104996806367,0.7671104996806367,0.7671104996806367,0.7671104996806367,0.7671104996806367,0.7671104996806367,0.7671104996806367,0.7671104996806367,0.7671104996806367,0.7671104996806367,0.7671104996806367
0.7686222484276729,0.7686222484276729,0.7686222484276729,0.7686222484276729,0.7686222484276729,0.7686222484276729,0.7686222484276729,0.7686222484276729,0.7686222484276729,0.7686222484276729,0.7686222484276729,0.7686222484276729,0.7686222484276729,0.7686222484276729,0.7686222484276729,0.7686222484276729,0.7686222484276729,0.7686222484276729,0.7686222484276729,0.7686222484276729,0.7686222484276729,0.7686222484276729,0.7686222484276729,0.7686222484276729
0.7694084119496856,0.7694084119496856,0.7694084119496856,0.7694084119496856,0.7694084119496856,0.7694084119496856,0.7694084119496856,0.7694084119496856,0.7694084119496856,0.7694084119496856,0.7694084119496856,0.7694084119496856,0.7694084119496856,0.7694084119496856,0.7694084119496856,0.7694084119496856,0.7694084119496856,0.7694084119496856,0.7694084119496856,0.7694084119496856,0.7694084119496856,0.7694084119496856,0.7694084119496856,0.7694084119496856
0.7686827494718224,0.7686827494718224,0.7686827494718224,0.7686827494718224,0.7686827494718224,0.7686827494718224,0.7686827494718224,0.7686827494718224,0.7686827494718224,0.7686827494718224,0.7686827494718224,0.7686827494718224,0.7686827494718224,0.7686827494718224,0.7686827494718224,0.7686827494718224,0.7686827494718224,0.7686827494718224,0.7686827494718224,0.7686827494718224,0.7686827494718224,0.7686827494718224,0.7686827494718224,0.7687318822777969
0.7709919913526262,0.7709919913526262,0.7709919913526262,0.7709919913526262,0.7709919913526262,0.7709919913526262,0.7709919913526262,0.7709919913526262,0.7709919913526262,0.7709919913526262,0.7709919913526262,0.7709919913526262,0.7709919913526262,0.7709919913526262,0.7709919913526262,0.7709919913526262,0.7709919913526262,0.7709919913526262,0.7709919913526262,0.7709919913526262,0.7709919913526262,0.7709919913526262,0.7709919913526262,0.7709919913526262
0.7663735075910185,0.7663735075910185,0.7663735075910185,0.7663735075910185,0.7663735075910185,0.7663735075910185,0.7663735075910185,0.7663735075910185,0.7663735075910185,0.7663735075910185,0.7663735075910185,0.7663735075910185,0.7663735075910185,0.7663735075910185,0.7663735075910185,0.7663735075910185,0.7663735075910185,0.7663735075910185,0.7663735075910185,0.7663735075910185,0.7663735075910185,0.7663735075910185,0.7663735075910185,0.7663735075910185
0.7701454402515723,0.7701454402515723,0.7701454402515723,0.7701454402515723,0.7701454402515723,0.7701454402515723,0.7701454402515723,0.7701454402515723,0.7701454402515723,0.7701454402515723,0.7701454402515723,0.7701454402515723,0.7701454402515723,0.7701454402515723,0.7701454402515723,0.7701454402515723,0.7701454402515723,0.7701454402515723,0.7701454402515723,0.7701454402515723,0.7701454402515723,0.7701454402515723,0.7701454402515723,0.7701454402515723
0.7702928459119497,0.7702928459119497,0.7702928459119497,0.7702928459119497,0.7702928459119497,0.7702928459119497,0.7702928459119497,0.7702928459119497,0.7702928459119497,0.7702928459119497,0.7702928459119497,0.7702928459119497,0.7702928459119497,0.7702928459119497,0.7702928459119497,0.7702928459119497,0.7702928459119497,0.7702928459119497,0.7702928459119497,0.7702928459119497,0.7702928459119497,0.7702928459119497,0.7702928459119497,0.7702928459119497
0.7646047265759347,0.7646047265759347,0.7646047265759347,0.7646047265759347,0.7646047265759347,0.7646047265759347,0.7646047265759347,0.7646047265759347,0.7646047265759347,0.7646047265759347,0.7646047265759347,0.7646047265759347,0.7646047265759347,0.7646047265759347,0.7646047265759347,0.7646047265759347,0.7646047265759347,0.7646047265759347,0.7646047265759347,0.7646047265759347,0.7646047265759347,0.7646047265759347,0.7646047265759347,0.7647029921878838
0.7698619368152115,0.7698619368152115,0.7698619368152115,0.7698619368152115,0.7698619368152115,0.7698619368152115,0.7698619368152115,0.7698619368152115,0.7698619368152115,0.7698619368152115,0.7698619368152115,0.7698619368152115,0.7698619368152115,0.7698619368152115,0.7698619368152115,0.7698619368152115,0.7698619368152115,0.7698619368152115,0.7698619368152115,0.7698619368152115,0.7698619368152115,0.7698619368152115,0.7698619368152115,0.7698619368152115
0.7686336166658478,0.7686336166658478,0.7686336166658478,0.7686336166658478,0.7686336166658478,0.7686336166658478,0.7686336166658478,0.7686336166658478,0.7686336166658478,0.7686336166658478,0.7686336166658478,0.7686336166658478,0.7686336166658478,0.7686336166658478,0.7686336166658478,0.7686336166658478,0.7686336166658478,0.7686336166658478,0.7686336166658478,0.7686336166658478,0.7686336166658478,0.7686336166658478,0.7686336166658478,0.7688792806957205
0.7716194968553459,0.7716194968553459,0.7716194968553459,0.7716194968553459,0.7716194968553459,0.7716194968553459,0.7716194968553459,0.7716194968553459,0.7716194968553459,0.7716194968553459,0.7716194968553459,0.7716194968553459,0.7716194968553459,0.7716194968553459,0.7716194968553459,0.7716194968553459,0.7716194968553459,0.7716194968553459,0.7716194968553459,0.7716194968553459,0.7716194968553459,0.7716194968553459,0.7716194968553459,0.7716194968553459
0.7716194968553459,0.7716194968553459,0.7716194968553459,0.7716194968553459,0.7716194968553459,0.7716194968553459,0.7716194968553459,0.7716194968553459,0.7716194968553459,0.7716194968553459,0.7716194968553459,0.7716194968553459,0.7716194968553459,0.7716194968553459,0.7716194968553459,0.7716194968553459,0.7716194968553459,0.7716194968553459,0.7716194968553459,0.7716194968553459,0.7716194968553459,0.7716194968553459,0.7716194968553459,0.7716194968553459
0.7668157028447895,0.7668157028447895,0.7668157028447895,0.7668157028447895,0.7668157028447895,0.7668157028447895,0.7668157028447895,0.7668157028447895,0.7668157028447895,0.7668157028447895,0.7668157028447895,0.7668157028447895,0.7668157028447895,0.7668157028447895,0.7668157028447895,0.7668157028447895,0.7668157028447895,0.7668157028447895,0.7668157028447895,0.7668157028447895,0.7668157028447895,0.7668157028447895,0.7668157028447895,0.7668157028447895
0.7712867881884734,0.7712867881884734,0.7712867881884734,0.7712867881884734,0.7712867881884734,0.7712867881884734,0.7712867881884734,0.7712867881884734,0.7712867881884734,0.7712867881884734,0.7712867881884734,0.7712867881884734,0.7712867881884734,0.7712867881884734,0.7712867881884734,0.7712867881884734,0.7712867881884734,0.7712867881884734,0.7712867881884734,0.7712867881884734,0.7712867881884734,0.7712867881884734,0.7712867881884734,0.7712867881884734
0.7693214759494915,0.7693214759494915,0.7693214759494915,0.7693214759494915,0.7693214759494915,0.7693214759494915,0.7693214759494915,0.7693214759494915,0.7693214759494915,0.7693214759494915,0.7693214759494915,0.7693214759494915,0.7693214759494915,0.7693214759494915,0.7693214759494915,0.7693214759494915,0.7693214759494915,0.7693214759494915,0.7693214759494915,0.7693214759494915,0.7693214759494915,0.7693214759494915,0.7693214759494915,0.7693214759494915
