gradient_boosting_lr_0.01_depth_3,gradient_boosting_lr_0.01_depth_4,gradient_boosting_lr_0.01_depth_5,gradient_boosting_lr_0.01_depth_6,gradient_boosting_lr_0.01_depth_7,gradient_boosting_lr_0.01_depth_8,gradient_boosting_lr_0.01_depth_9,gradient_boosting_lr_0.01_depth_10,gradient_boosting_lr_0.04_depth_3,gradient_boosting_lr_0.04_depth_4,gradient_boosting_lr_0.04_depth_5,gradient_boosting_lr_0.04_depth_6,gradient_boosting_lr_0.04_depth_7,gradient_boosting_lr_0.04_depth_8,gradient_boosting_lr_0.04_depth_9,gradient_boosting_lr_0.04_depth_10,gradient_boosting_lr_0.07_depth_3,gradient_boosting_lr_0.07_depth_4,gradient_boosting_lr_0.07_depth_5,gradient_boosting_lr_0.07_depth_6,gradient_boosting_lr_0.07_depth_7,gradient_boosting_lr_0.07_depth_8,gradient_boosting_lr_0.07_depth_9,gradient_boosting_lr_0.07_depth_10,gradient_boosting_lr_0.1_depth_3,gradient_boosting_lr_0.1_depth_4,gradient_boosting_lr_0.1_depth_5,gradient_boosting_lr_0.1_depth_6,gradient_boosting_lr_0.1_depth_7,gradient_boosting_lr_0.1_depth_8,gradient_boosting_lr_0.1_depth_9,gradient_boosting_lr_0.1_depth_10,gradient_boosting_lr_0.13_depth_3,gradient_boosting_lr_0.13_depth_4,gradient_boosting_lr_0.13_depth_5,gradient_boosting_lr_0.13_depth_6,gradient_boosting_lr_0.13_depth_7,gradient_boosting_lr_0.13_depth_8,gradient_boosting_lr_0.13_depth_9,gradient_boosting_lr_0.13_depth_10,gradient_boosting_lr_0.16_depth_3,gradient_boosting_lr_0.16_depth_4,gradient_boosting_lr_0.16_depth_5,gradient_boosting_lr_0.16_depth_6,gradient_boosting_lr_0.16_depth_7,gradient_boosting_lr_0.16_depth_8,gradient_boosting_lr_0.16_depth_9,gradient_boosting_lr_0.16_depth_10,gradient_boosting_lr_0.19_depth_3,gradient_boosting_lr_0.19_depth_4,gradient_boosting_lr_0.19_depth_5,gradient_boosting_lr_0.19_depth_6,gradient_boosting_lr_0.19_depth_7,gradient_boosting_lr_0.19_depth_8,gradient_boosting_lr_0.19_depth_9,gradient_boosting_lr_0.19_depth_10,gradient_boosting_lr_0.21_depth_3,gradient_boosting_lr_0.21_depth_4,gradient_boosting_lr_0.21_depth_5,gradient_boosting_lr_0.21_depth_6,gradient_boosting_lr_0.21_depth_7,gradient_boosting_lr_0.21_depth_8,gradient_boosting_lr_0.21_depth_9,gradient_boosting_lr_0.21_depth_10
0.8046970962511669,0.8043531666093451,0.8042549009973959,0.8014543310568466,0.8018473935046431,0.8023878543703631,0.8032722448779049,0.8033213776838796,0.8161941728492114,0.8171276961627278,0.8171768289687024,0.8155063135655677,0.8159485088193387,0.8162924384611605,0.8146710558640003,0.8122635483712475,0.8168820321328552,0.817324227386626,0.8168820321328552,0.8154571807595932,0.8156045791775168,0.8150641183117968,0.8150641183117968,0.8120178843413748,0.8166855009089569,0.8177172898344225,0.8166855009089569,0.8152115167297205,0.8156045791775168,0.814277993416204,0.8130496732668403,0.811231759445782,0.8169311649388297,0.8166363681029823,0.8164398368790842,0.8150149855058222,0.8143762590281531,0.8120178843413748,0.8092664472068,0.8098560408784946,0.8169802977448042,0.8171276961627278,0.8163907040731097,0.8143762590281531,0.8120178843413748,0.8108878298039601,0.8079398614454871,0.8070063381319708,0.817225961774677,0.815702844789466,0.8151623839237458,0.812754876430993,0.8116248218935783,0.8084311895052326,0.8033213776838796,0.8015034638628212,0.8167346337149315,0.8159976416253132,0.8153097823416695,0.8121161499533238,0.8096595096545963,0.8066132756841743,0.8012086670269739,0.7984572298923992
0.8021913231464649,0.8022895887584139,0.8022404559524394,0.8016508622807449,0.8025352527882867,0.8033705104898541,0.8040092369675232,0.8022895887584139,0.8131479388787893,0.8130496732668403,0.8131479388787893,0.8125092124011202,0.8114282906696801,0.8118213531174765,0.8108386969979856,0.8091681815948509,0.8134918685206112,0.8128040092369675,0.813295337296713,0.8131479388787893,0.8133444701026875,0.8111826266398074,0.8103473689382401,0.8081363926693853,0.813197071684764,0.8127057436250185,0.8127057436250185,0.8118213531174765,0.8121652827592983,0.8104456345501891,0.8093155800127745,0.807743330221589,0.8130496732668403,0.8122635483712475,0.8133444701026875,0.810789564192011,0.810691298580062,0.80872598634108,0.8061219476244288,0.8051392915049378,0.8134918685206112,0.8120178843413748,0.8118213531174765,0.8110352282218838,0.8096595096545963,0.8080381270574363,0.8049918930870142,0.8026335184002359,0.8130005404608657,0.811772220311502,0.811231759445782,0.8099543064904436,0.8073502677737926,0.8038127057436251,0.8014051982508721,0.7981133002505774,0.812214415565273,0.8119687515354002,0.8096103768486218,0.8101017049083673,0.8065150100722253,0.8036161745197268,0.8008156045791776,0.7933965508770205
0.8025352527882867,0.8017982606986686,0.8024861199823122,0.8027317840121849,0.8027317840121849,0.8036161745197268,0.8031739792659559,0.8031739792659559,0.8120178843413748,0.8135410013265858,0.8132462044907385,0.812754876430993,0.8130496732668403,0.811673954699553,0.810691298580062,0.8105930329681128,0.8131479388787893,0.8136883997445095,0.813295337296713,0.8118704859234511,0.8122635483712475,0.810691298580062,0.8099543064904436,0.8078907286395126,0.8135410013265858,0.813835798162433,0.8120178843413748,0.8117230875055275,0.8111826266398074,0.8109369626099346,0.8080872598634108,0.8061219476244288,0.8140814621923058,0.8128040092369675,0.8118213531174765,0.8109860954159092,0.8100034392964183,0.8079398614454871,0.8070554709379453,0.8049918930870142,0.8136883997445095,0.8145727902520513,0.8134427357146367,0.8097577752665455,0.8100034392964183,0.8065641428781998,0.8010121358030757,0.8017491278926939,0.813295337296713,0.8139340637743822,0.811330025057731,0.8092664472068,0.8086768535351054,0.8047462290571414,0.8029283152360831,0.7983589642804501,0.8141305949982803,0.8125092124011202,0.8101508377143418,0.8095121112366728,0.8044514322212941,0.8036653073257014,0.7981133002505774,0.7975237065788827
0.804933176100629,0.8044909591194969,0.8049823113207547,0.8044909591194969,0.8049823113207547,0.8047366352201258,0.8043435534591195,0.8041470125786163,0.8157429245283019,0.8157429245283019,0.8155463836477987,0.8165782232704403,0.8151533018867925,0.8124508647798742,0.8120577830188679,0.8109768081761006,0.8157429245283019,0.8153989779874213,0.8156446540880503,0.815251572327044,0.8147110849056604,0.8126965408805031,0.8126474056603774,0.8101415094339622,0.8160377358490566,0.8153007075471698,0.8160377358490566,0.8152024371069182,0.8144654088050315,0.8133844339622641,0.8108785377358491,0.8101906446540881,0.8158411949685535,0.8155955188679245,0.8151533018867925,0.8145145440251572,0.8135318396226415,0.8117629716981132,0.8085691823899371,0.8072916666666666,0.8165782232704403,0.8155463836477987,0.8144654088050315,0.8130896226415094,0.8131387578616353,0.8087657232704403,0.8079795597484277,0.8051788522012578,0.816185141509434,0.8154481132075472,0.8148584905660378,0.8123034591194969,0.8120577830188679,0.8078321540880503,0.8034099842767296,0.8003636006289309,0.815939465408805,0.8147110849056604,0.8155463836477987,0.8133844339622641,0.8118612421383647,0.803999606918239,0.8017393867924528,0.7979068396226415
0.8062598270440252,0.8055719339622641,0.8041470125786163,0.804441823899371,0.8031643081761006,0.8032625786163522,0.8030169025157232,0.8038030660377359,0.8137775157232704,0.8153989779874213,0.8148093553459119,0.8148093553459119,0.8134827044025157,0.8117629716981132,0.8105345911949685,0.8090113993710691,0.8136301100628931,0.8146619496855346,0.8140231918238994,0.8127948113207547,0.8125982704402516,0.8120577830188679,0.8099449685534591,0.808814858490566,0.8128930817610063,0.8137283805031447,0.8145145440251572,0.812745676100629,0.8109768081761006,0.8108294025157232,0.8084217767295597,0.8067511792452831,0.8136301100628931,0.8136792452830188,0.8139740566037735,0.8126474056603774,0.8101906446540881,0.8093553459119497,0.8064072327044025,0.8064072327044025,0.8137775157232704,0.8134827044025157,0.8120577830188679,0.8100432389937107,0.8088639937106918,0.8093062106918238,0.8045400943396226,0.8013954402515723,0.8133352987421384,0.813187893081761,0.8124508647798742,0.8099449685534591,0.809060534591195,0.8054736635220126,0.8024272798742138,0.801002358490566,0.8124017295597484,0.8131387578616353,0.8119103773584906,0.808126965408805,0.8058667452830188,0.8048349056603774,0.7997248427672956,0.7990860849056604
0.8050901586989633,0.8049918930870142,0.8040583697734978,0.8046479634451924,0.8046479634451924,0.8042057681914214,0.8040092369675232,0.8041075025794723,0.8149167198938732,0.8156537119834913,0.814818454281924,0.8141797278042548,0.814720188669975,0.813737532550484,0.8130496732668403,0.8121652827592983,0.8147693214759495,0.8141305949982803,0.8151132511177713,0.8136883997445095,0.8134427357146367,0.8129022748489166,0.8130988060728148,0.8110352282218838,0.8144253918341277,0.8145727902520513,0.813737532550484,0.813737532550484,0.8130988060728148,0.8127057436250185,0.808824251953029,0.8105439001621383,0.8145727902520513,0.8138849309684076,0.8129022748489166,0.8128531420429421,0.8122635483712475,0.8109369626099346,0.8079398614454871,0.8065150100722253,0.8145236574460768,0.8136392669385348,0.8131479388787893,0.8118704859234511,0.809708642460571,0.8107404313860365,0.8060728148184543,0.8036161745197268,0.814818454281924,0.812754876430993,0.8125092124011202,0.8111826266398074,0.8097577752665455,0.8070554709379453,0.8037635729376504,0.8006190733552793,0.8140814621923058,0.8133444701026875,0.8130496732668403,0.8109860954159092,0.8073994005797671,0.8061219476244288,0.8011595342209994,0.7963936520414681
0.8045496978332433,0.8041566353854469,0.8044514322212941,0.8034687761018032,0.8040092369675232,0.8046479634451924,0.8049918930870142,0.8058271507885816,0.8155063135655677,0.8155063135655677,0.8154571807595932,0.8156537119834913,0.8159485088193387,0.813835798162433,0.8127057436250185,0.8124600795951457,0.815260649535695,0.8161450400432368,0.8159485088193387,0.815702844789466,0.8149658526998477,0.8126074780130693,0.8114282906696801,0.810249103326291,0.8154571807595932,0.8160467744312878,0.8154571807595932,0.8141797278042548,0.8126566108190438,0.8129514076548912,0.8103473689382401,0.8088733847590036,0.815260649535695,0.815260649535695,0.8153097823416695,0.8144745246401022,0.8136883997445095,0.8123618139831966,0.8099543064904436,0.8048444946690906,0.8156537119834913,0.8153589151476441,0.8139831965803567,0.8128040092369675,0.8111826266398074,0.8069572053259961,0.8065641428781998,0.8033705104898541,0.8161450400432368,0.8153097823416695,0.8136392669385348,0.8109860954159092,0.8101508377143418,0.806760674102098,0.8023387215643886,0.7994398860118901,0.8148675870878986,0.8154571807595932,0.813197071684764,0.8111334938338328,0.8092664472068,0.8059745492065051,0.8008156045791776,0.7969832457131627
0.8030265808480322,0.8025843855942613,0.8026826512062104,0.8016508622807449,0.8015034638628212,0.8026335184002359,0.8028300496241341,0.8039109713555741,0.8119687515354002,0.8135410013265858,0.8129514076548912,0.8134918685206112,0.8118704859234511,0.8109860954159092,0.8114282906696801,0.8091190487888763,0.813295337296713,0.813197071684764,0.8129022748489166,0.8112808922517565,0.810789564192011,0.8096103768486218,0.8090699159829018,0.8081363926693853,0.813295337296713,0.8129514076548912,0.812312681177222,0.8098560408784946,0.80980690807252,0.8088733847590036,0.807301134967818,0.8046970962511669,0.8133936029086621,0.8129514076548912,0.8129022748489166,0.8106421657740873,0.8090207831769273,0.8073994005797671,0.8041566353854469,0.8031248464599813,0.8120178843413748,0.813197071684764,0.8098560408784946,0.8071046037439198,0.8066132756841743,0.8032722448779049,0.8038127057436251,0.800324276519432,0.8122635483712475,0.8129514076548912,0.8105439001621383,0.8100034392964183,0.8045496978332433,0.8033705104898541,0.7993907532059156,0.7980641674446027,0.8119196187294256,0.8128040092369675,0.8092173144008254,0.8069080725200216,0.804795361863116,0.8021913231464649,0.7955583943399007,0.7946248710263843
0.8036065251572327,0.80375393081761,0.8028694968553459,0.8026729559748428,0.8024764150943396,0.8031643081761006,0.8035573899371069,0.8040487421383647,0.8151041666666666,0.816185141509434,0.8155955188679245,0.8157429245283019,0.8149567610062893,0.8150058962264151,0.8129913522012578,0.8127948113207547,0.8155463836477987,0.8156446540880503,0.8163325471698113,0.8157429245283019,0.8148584905660378,0.8140723270440252,0.8120086477987422,0.8117138364779874,0.8156446540880503,0.8161360062893082,0.8157920597484277,0.8157920597484277,0.8155463836477987,0.8125491352201258,0.8105837264150944,0.8086183176100629,0.8153989779874213,0.8158903301886793,0.8151533018867925,0.8142197327044025,0.8131387578616353,0.8110259433962265,0.8125491352201258,0.808372641509434,0.8159886006289309,0.8162834119496856,0.8146128144654088,0.8140723270440252,0.813875786163522,0.8091588050314465,0.8077338836477987,0.8050805817610063,0.8155955188679245,0.8153498427672956,0.8146128144654088,0.8136301100628931,0.8108294025157232,0.8079304245283019,0.8038522012578616,0.8006092767295597,0.8153498427672956,0.8141214622641509,0.8144162735849056,0.812254323899371,0.8094044811320755,0.8063089622641509,0.8024764150943396,0.7985455974842768
0.8053262578616353,0.8038030660377359,0.8034591194968553,0.8043435534591195,0.8026238207547169,0.8023290094339622,0.8015919811320755,0.8014445754716981,0.8137283805031447,0.8149567610062893,0.8142688679245284,0.8135809748427673,0.8133352987421384,0.8119103773584906,0.8107311320754716,0.807439072327044,0.8140231918238994,0.8153989779874213,0.8143671383647799,0.8126965408805031,0.8113698899371069,0.8110750786163522,0.809060534591195,0.8078321540880503,0.8136792452830188,0.8144162735849056,0.813875786163522,0.8135318396226415,0.8124508647798742,0.8095027515723271,0.8076847484276729,0.8069477201257862,0.8136301100628931,0.8145636792452831,0.8133352987421384,0.8132370283018868,0.8098466981132075,0.8086183176100629,0.8093062106918238,0.803311713836478,0.8136792452830188,0.8140723270440252,0.8123525943396226,0.8117629716981132,0.8087657232704403,0.8087165880503144,0.805375393081761,0.7993317610062893,0.812745676100629,0.813187893081761,0.8117629716981132,0.811124213836478,0.8084217767295597,0.8051297169811321,0.7994300314465409,0.796187106918239,0.8126965408805031,0.8129422169811321,0.8115172955974843,0.8087657232704403,0.8060141509433962,0.8012971698113207,0.7988404088050315,0.7935829402515723
