gaussian_nb,bernoulli_nb,decision_tree,knn,logistic_regression,random_forest,gradient_boosting,hist_gradient_boosting,lgbm,xgb,cat_boost
0.3848263254113345,0.5325231596772586,0.3983843537414966,0.4505257823387812,0.3735035913806863,0.46758088137398474,0.5012739707657234,0.5005364806866953,0.49818426361802287,0.4856679286100595,0.4892575469132445
0.37525011543789444,0.5291058211642329,0.39593365436062067,0.4520266803488968,0.3653100775193798,0.4525862068965517,0.4793502202643172,0.479912244618127,0.48218952001100257,0.46938493434692474,0.4746931457729968
0.3756653992395437,0.5356182126133306,0.39374799272026556,0.45166220863584255,0.3623816401861659,0.4604258738449177,0.48894878706199457,0.4831062670299727,0.48285247686445293,0.4687971471677411,0.4805864784143361
0.3858752817430503,0.5248326171679824,0.3979745744451627,0.4489271489143004,0.37764445847805495,0.46133368827365895,0.4972742986305012,0.4931653712141517,0.49097278361627583,0.47874780731345307,0.4844552581778859
0.3788829380260138,0.5335992023928215,0.39887701112190904,0.44338651569737525,0.3697640828117477,0.46293333333333336,0.4877849051453528,0.48647171358294616,0.48797156916347734,0.47508945774841727,0.4785949506037321
0.4040222122167192,0.5357036448505313,0.4013235137154445,0.45376235115277425,0.38463979688987626,0.4654874318393404,0.49765760942310266,0.4954772512488186,0.49710671511236715,0.4850121523089387,0.48738812042310825
0.38624418080792905,0.5274681921294013,0.3936261843238587,0.4411272680478703,0.3680864589955499,0.462134366234807,0.4824202780049059,0.47873799725651583,0.48161263960773637,0.47451141178078454,0.47908434391606486
0.39168424224163906,0.5343010538874529,0.3984467694962787,0.45123354211939154,0.3701692749920153,0.4633266533066132,0.48869262678977643,0.48564109478225703,0.48507765023632676,0.47700447700447707,0.4799674045905202
0.38060159607120936,0.5279197994987469,0.39474251238957114,0.44991620471831895,0.3758604129982392,0.45813204508856686,0.48537052228602684,0.4837742023452414,0.4877049180327869,0.47604831048989005,0.47505154639175257
0.38451025056947613,0.5369595536959554,0.3988370840960483,0.4554480651731161,0.3766730401529637,0.4730866835848805,0.4993263271355431,0.49533342350872445,0.49986519277433267,0.4861622358554874,0.49215792320173074
0.37614960147148985,0.5320177204993959,0.3979182478586143,0.4469950993035853,0.3623468729851709,0.4628586752480558,0.49163834126444594,0.49005720512122036,0.4896288209606987,0.4693457687560006,0.4803171131765993
0.3766829865361077,0.5247346284798717,0.39759424336805926,0.43738656987295826,0.3615782664941785,0.4489080614720949,0.48347446052990983,0.48250410060142157,0.4815470516137818,0.4658700727921989,0.474496829335539
0.3836535529124733,0.5356608478802992,0.4018681438036276,0.4453503184713376,0.3696834026223217,0.46407065435568046,0.4897356769086274,0.49117131688906857,0.4889187374076562,0.47052386814389274,0.47971876690102766
0.3929373036061649,0.5314838838439278,0.3899127061105723,0.4524714828897338,0.3837429111531191,0.4603934077618288,0.4942681951479606,0.48538720538720537,0.48922211808809746,0.47572815533980584,0.4820995962314939
0.38769324037587144,0.5363283967796441,0.40409924487594384,0.45874161939143887,0.3691762050620667,0.4680161943319838,0.49625289548984874,0.48683666436940043,0.49066447007138925,0.4811634349030471,0.48171152518978605
0.37879945012983046,0.5305472636815921,0.4095921207579488,0.452017937219731,0.37087780787000163,0.46539538605147357,0.4894858228191562,0.4880643841222207,0.48842907704873406,0.4772015788757316,0.48591261739485503
0.3764741920661663,0.528687293481526,0.40298666666666666,0.4475971370143149,0.3699680511182109,0.45823260811173777,0.48977380468644177,0.4864204236827811,0.4878314072059823,0.4746732026143791,0.47974907950361384
0.38247011952191234,0.5323755362665868,0.39893162393162396,0.45446394261560136,0.36973705436360704,0.4628054542999865,0.495802870295153,0.4989136338946225,0.49686221009549797,0.48775817261660515,0.4915021929824561
0.37456153728839403,0.5327398615232443,0.4019702323589249,0.4462448559670782,0.37048866176940276,0.46644518272425245,0.48488120950323976,0.4790647090810223,0.48338532483385327,0.4716312056737588,0.48003259983700086
0.38315341341036946,0.5305098354074669,0.3944974003466204,0.45172146000517727,0.3716021746082507,0.4649613642419398,0.4826930908103706,0.485004749626815,0.4851109907958853,0.47565798445383883,0.478942347008314
0.4020848845867461,0.5343799682034975,0.392578125,0.4486029223276083,0.36787482037362285,0.45854051874748025,0.49279267142664696,0.49265106151333693,0.48948011402199,0.47181171319102355,0.48109872178406315
0.3885869565217391,0.527838319793937,0.40290381125226865,0.450044774210055,0.381195219123506,0.46767355590885,0.49406688241639696,0.4905609492988134,0.48855788761002034,0.4798163899014446,0.48416228602237504
0.38359908883826876,0.5352734570998495,0.39374185136897,0.44940629839958707,0.3630246715796219,0.4578150351541374,0.48213552361396306,0.4817198411611666,0.4876123060168799,0.47500342418846736,0.48424498704133134
0.3782129742962057,0.5282830301818908,0.39519272412299694,0.4417711799334528,0.3674650377752773,0.45994065281899116,0.4900323275862069,0.4850878387580008,0.4798474945533769,0.47147352579012175,0.47112211221122113
0.381695745332109,0.5337871658824708,0.4008592910848549,0.4526558891454966,0.36266924564796904,0.463588639116974,0.48948582281915615,0.4867739296427598,0.48775843307943423,0.47673939892960066,0.4839769926047659
0.3860444041685546,0.5333597700009913,0.4049171566007483,0.4633401221995927,0.3823946994794132,0.4645127118644068,0.49329399141630903,0.4876727174207532,0.4907644600242686,0.48080314746981406,0.48380952380952386
0.37540156034878386,0.5284199899040889,0.38901502865174614,0.4438216560509554,0.3611244979919679,0.4575110753121224,0.4853817000541418,0.4790271895067632,0.47993447993448,0.47713663581927046,0.47574677993970954
0.38497652582159625,0.5352614896988906,0.40579088471849867,0.45192802056555276,0.37263090266623833,0.4610233056522903,0.4873289063558748,0.48443659100176706,0.4826928318342873,0.47465940054495903,0.47741231063190936
0.3836871849702153,0.5282528252825283,0.4049419533496645,0.4516620147170769,0.38951192544621704,0.4699003322259136,0.5,0.5024709496460531,0.4976525821596245,0.4917416409292332,0.492819755737485
0.3910749283883612,0.5356894668916906,0.39696613609657094,0.4486848891181021,0.37019307483644487,0.4681477516059957,0.4903313049357673,0.49339088211491766,0.49024918743228596,0.47427476737821567,0.48059904697072836
0.38370684433676555,0.5309611370639101,0.3978819969742814,0.4541955350269438,0.3621160958353433,0.46674695570721264,0.48821686418744054,0.49246640423510246,0.4888767571993995,0.4743519029233315,0.48223629854034705
0.38546891624867,0.5326683291770573,0.403921986571459,0.44869831546707506,0.37657571405776286,0.4580975478307734,0.49382384532760476,0.490006798096533,0.4914223963258138,0.4768916155419223,0.48540790009501833
0.38143382352941174,0.5321666500944616,0.3907725321888412,0.4562483962022068,0.3638119768190599,0.4627853572875861,0.49311369160140434,0.48444811450591796,0.4820005496015389,0.4790748898678414,0.47941822173435783
0.3875641412616963,0.5358317552078142,0.4012868632707774,0.45059493016037244,0.37262721327165416,0.46470822810049184,0.4966586474204758,0.4910955207771182,0.4938901571102457,0.4733197556008146,0.48606224627875505
0.3786083257368581,0.5324416051108005,0.4104589114194237,0.4528301886792453,0.3773764258555133,0.45998655010087425,0.4857220560239325,0.48937034529451595,0.48697068403908794,0.4719747841578731,0.4798685291700904
0.38479018330555975,0.5250849490305817,0.3879366456932089,0.4445298488342301,0.3674718196457327,0.4597360624831673,0.4844281245750035,0.4876920984632123,0.4846917948020139,0.47239347855870667,0.482608102578093
