gaussian_nb,bernoulli_nb,decision_tree,knn,logistic_regression,random_forest,gradient_boosting,hist_gradient_boosting,lgbm,xgb,cat_boost
0.8008549528301887,0.7716194968553459,0.7256780660377359,0.7897995283018868,0.8077830188679245,0.8061615566037735,0.8174135220125787,0.8166764937106918,0.8177083333333334,0.8148093553459119,0.8154481132075472
0.8000196540880503,0.7716194968553459,0.7271521226415094,0.789308176100629,0.80562106918239,0.8031643081761006,0.8162834119496856,0.8160377358490566,0.8162342767295597,0.8098958333333334,0.813187893081761
0.7998329484596866,0.7668157028447895,0.7244140912887534,0.7867636220704565,0.8060236820124798,0.7991450891760429,0.8141797278042548,0.8139831965803567,0.8129514076548912,0.8089225175649781,0.8127057436250185
0.8014051982508721,0.7712867881884734,0.7294256374981575,0.7860757627868128,0.8063184788483271,0.8032231120719304,0.8131479388787893,0.8145236574460768,0.8130496732668403,0.80980690807252,0.8109369626099346
0.8006682061612539,0.7693214759494915,0.7218591853780769,0.7877462781899475,0.8077924630275635,0.8005208077433302,0.8135901341325603,0.8122635483712475,0.8125583452070948,0.8089716503709526,0.8109369626099346
0.8014937106918238,0.7707841981132075,0.7285770440251572,0.7937303459119497,0.8077338836477987,0.8063089622641509,0.8183470911949685,0.8170695754716981,0.8177083333333334,0.815939465408805,0.8154972484276729
0.8001670597484277,0.7681800314465409,0.7290192610062893,0.7898486635220126,0.8059650157232704,0.8030169025157232,0.8151041666666666,0.8155955188679245,0.8153498427672956,0.8112716194968553,0.8144162735849056
0.7999803468776102,0.7687318822777969,0.7250036849604481,0.7876480125779983,0.8062202132363779,0.8017982606986686,0.8149167198938732,0.8141797278042548,0.8149167198938732,0.8104456345501891,0.8125583452070948
0.8019947919225667,0.7697145383972879,0.7235788335871861,0.790743379354395,0.8080381270574363,0.8045005650272687,0.8170294305507787,0.8186999459539134,0.8187982115658625,0.8159976416253132,0.8177172898344225
0.7985063626983737,0.7678966245762295,0.7255932786321427,0.7884341374735911,0.8063184788483271,0.8027317840121849,0.8125092124011202,0.8117230875055275,0.8128531420429421,0.8096595096545963,0.8119196187294256
0.8006584119496856,0.7701454402515723,0.7253341194968553,0.7918632075471698,0.8068985849056604,0.8026729559748428,0.812745676100629,0.8135318396226415,0.8130896226415094,0.8110750786163522,0.8121560534591195
0.8027220911949685,0.769752358490566,0.7249410377358491,0.7886202830188679,0.8054736635220126,0.8020341981132075,0.8150058962264151,0.8168238993710691,0.8152024371069182,0.8103380503144654,0.8125
0.8010121358030757,0.7658330467252985,0.7252002161843463,0.788778067115413,0.8092173144008254,0.8025843855942613,0.8156537119834913,0.8143762590281531,0.8144253918341277,0.810691298580062,0.8119687515354002
0.8005699405493047,0.7724659755318626,0.7258389426620154,0.790399449712573,0.8046479634451924,0.8029774480420577,0.8141305949982803,0.8140323293863313,0.8150641183117968,0.811673954699553,0.8142288606102295
0.800324276519432,0.7680931558001277,0.7255441458261681,0.7856827003390163,0.8066624084901489,0.8032722448779049,0.8139831965803567,0.8142288606102295,0.812312681177222,0.8101999705203164,0.8110352282218838
0.8014937106918238,0.7711772798742138,0.7259237421383647,0.7903891509433962,0.8057193396226415,0.8041961477987422,0.8151041666666666,0.8150550314465409,0.8149567610062893,0.8126474056603774,0.8148584905660378
0.8002653301886793,0.7687205188679245,0.7264642295597484,0.7928459119496856,0.8076356132075472,0.8012971698113207,0.8143671383647799,0.8141705974842768,0.8144162735849056,0.8119595125786163,0.8135809748427673
0.7993907532059156,0.7705006632928807,0.7223505134378224,0.7854861691151181,0.8045988306392178,0.8014543310568466,0.813197071684764,0.8126566108190438,0.8128040092369675,0.811231759445782,0.8120178843413748
0.8004716749373557,0.7694688743674151,0.7277551220950228,0.7904977153245222,0.8080872598634108,0.8022895887584139,0.8141305949982803,0.8136392669385348,0.8134918685206112,0.8105439001621383,0.8118704859234511
0.8017491278926939,0.7682405542180514,0.7254950130201936,0.7876480125779983,0.8101017049083673,0.8040092369675232,0.8155554463715423,0.8169802977448042,0.8159976416253132,0.8140323293863313,0.8143271262221785
0.8015428459119497,0.7701945754716981,0.7226316823899371,0.7898977987421384,0.806063286163522,0.8047366352201258,0.8148093553459119,0.8154481132075472,0.8150550314465409,0.8112224842767296,0.8125491352201258
0.8000196540880503,0.7681308962264151,0.7262185534591195,0.7909787735849056,0.8050805817610063,0.8041961477987422,0.8153989779874213,0.8162834119496856,0.8159886006289309,0.8126965408805031,0.815251572327044
0.8013560654448976,0.769812804009237,0.7252002161843463,0.7877462781899475,0.8080381270574363,0.8023878543703631,0.8147693214759495,0.815702844789466,0.8150149855058222,0.8114774234756547,0.813737532550484
0.8016017294747703,0.768830147889746,0.7210239276765096,0.7917751682798605,0.8058271507885816,0.8045988306392178,0.8155554463715423,0.8159485088193387,0.8147693214759495,0.8140814621923058,0.8135901341325603
0.8006190733552793,0.7711885225765244,0.7256915442440918,0.791283840220115,0.806760674102098,0.8021421903404904,0.8149658526998477,0.8146710558640003,0.814818454281924,0.8094138456247236,0.8133936029086621
0.7990369496855346,0.7698506289308176,0.7285770440251572,0.7891116352201258,0.8068985849056604,0.8027220911949685,0.8141705974842768,0.8147110849056604,0.8142688679245284,0.8106819968553459,0.8133844339622641
0.8004618710691824,0.7665094339622641,0.7227790880503144,0.7869496855345912,0.8069968553459119,0.8028694968553459,0.8137283805031447,0.8149076257861635,0.8139249213836478,0.8107802672955975,0.8136301100628931
