decision_tree_gini,decision_tree_gini_depth_2,decision_tree_gini_depth_3,decision_tree_gini_depth_4,decision_tree_gini_depth_5,decision_tree_gini_depth_6,decision_tree_gini_depth_7,decision_tree_gini_depth_8,decision_tree_gini_depth_9,decision_tree_gini_depth_10,decision_tree_gini_depth_11,decision_tree_gini_depth_12,decision_tree_entropy,decision_tree_entropy_depth_2,decision_tree_entropy_depth_3,decision_tree_entropy_depth_4,decision_tree_entropy_depth_5,decision_tree_entropy_depth_6,decision_tree_entropy_depth_7,decision_tree_entropy_depth_8,decision_tree_entropy_depth_9,decision_tree_entropy_depth_10,decision_tree_entropy_depth_11,decision_tree_entropy_depth_12,decision_tree_log_loss,decision_tree_log_loss_depth_2,decision_tree_log_loss_depth_3,decision_tree_log_loss_depth_4,decision_tree_log_loss_depth_5,decision_tree_log_loss_depth_6,decision_tree_log_loss_depth_7,decision_tree_log_loss_depth_8,decision_tree_log_loss_depth_9,decision_tree_log_loss_depth_10,decision_tree_log_loss_depth_11,decision_tree_log_loss_depth_12
0.3992670044195322,0.41859052247873635,0.5183678657683997,0.47466592427616927,0.4755555555555556,0.48155822627434725,0.47761194029850745,0.48127903798852145,0.47297297297297297,0.4742997008430786,0.47926634768740034,0.46772908366533866,0.40309910685462175,0.46278870829769037,0.46278870829769037,0.4830730965869836,0.48292075784815386,0.4702565548350719,0.47362514029180697,0.505783385909569,0.4931688552858469,0.4965681098204857,0.4873028601978081,0.48617907684168765,0.40309910685462175,0.46278870829769037,0.46278870829769037,0.4830730965869836,0.48292075784815386,0.4702565548350719,0.47362514029180697,0.505783385909569,0.4931688552858469,0.4965681098204857,0.4873028601978081,0.48617907684168765
0.39906002990813927,0.45384615384615384,0.45384615384615384,0.4692939701991366,0.49309978768577495,0.48165137614678893,0.4710104914411927,0.47239347855870667,0.4807026883151452,0.47754886423666143,0.47383720930232553,0.46323334218210777,0.40980810234541576,0.45384615384615384,0.45384615384615384,0.47065368567454796,0.4687979896691331,0.4883193165131492,0.4724821133736929,0.47666984083798114,0.47377004620820873,0.4672108843537415,0.4724703372883616,0.47206777866031235,0.40980810234541576,0.45384615384615384,0.45384615384615384,0.47065368567454796,0.4687979896691331,0.4883193165131492,0.4724821133736929,0.47666984083798114,0.47377004620820873,0.4672108843537415,0.4724703372883616,0.47206777866031235
0.40111900150634827,0.40036674816625917,0.5155935613682092,0.47357584076870285,0.46820327686753677,0.47839168490153167,0.47328663645103697,0.4749182115594329,0.4678346564467561,0.47357805566760786,0.47180174146014736,0.46981662428055143,0.39766713467977105,0.44607209536119485,0.44607209536119485,0.4648104099622219,0.45601589103291706,0.45207439198855504,0.4557784684939248,0.48724082934609264,0.48089468779123945,0.481056105610561,0.4736772661300963,0.47078947368421054,0.39766713467977105,0.44607209536119485,0.44607209536119485,0.4648104099622219,0.45601589103291706,0.45207439198855504,0.4557784684939248,0.48724082934609264,0.48089468779123945,0.481056105610561,0.4736772661300963,0.47078947368421054
0.39354838709677414,0.4641638225255973,0.4641638225255973,0.464899915421483,0.47307315708490694,0.47357411797517773,0.48690671031096566,0.47902049800522767,0.4628930817610063,0.4758404791071185,0.47201086956521743,0.46827956989247316,0.40164733933022656,0.4641638225255973,0.4641638225255973,0.46512284665348774,0.4728747203579418,0.47302208554654734,0.48608636052090476,0.47807442246507126,0.4784335204710393,0.47662018047579985,0.4699453551912569,0.46876276031033065,0.40164733933022656,0.4641638225255973,0.4641638225255973,0.46512284665348774,0.4728747203579418,0.47302208554654734,0.48608636052090476,0.47807442246507126,0.4784335204710393,0.47662018047579985,0.4699453551912569,0.46876276031033065
0.39999999999999997,0.4612981110637694,0.4612981110637694,0.47607157719517273,0.5088575096277279,0.4800655379574003,0.47905331882480956,0.48586359372906335,0.47309170785282817,0.47398529011168616,0.4788694481830418,0.46793667829353364,0.39410362020377193,0.4612981110637694,0.4612981110637694,0.47607157719517273,0.5089182599769023,0.4817339149400219,0.48029455884358385,0.4834481826780165,0.4779501011463251,0.4764221051209296,0.47649658497388503,0.4686539232722898,0.39410362020377193,0.4612981110637694,0.4612981110637694,0.47607157719517273,0.5089182599769023,0.4817339149400219,0.48029455884358385,0.4834481826780165,0.4779501011463251,0.4764221051209296,0.47649658497388503,0.4686539232722898
0.39498499785683666,0.4576829442932837,0.4576829442932837,0.47181919642857134,0.4694163860830528,0.5005881584106653,0.4960254372019078,0.48375838926174497,0.47272727272727266,0.4751725071032336,0.47084350420395993,0.46616338635750876,0.3904417406554862,0.4576829442932837,0.4576829442932837,0.47181919642857134,0.4665257223396758,0.5025360905189231,0.49743252139565497,0.4800542740841248,0.47330130404941656,0.46975088967971534,0.4747134187457855,0.46498371335504884,0.3904417406554862,0.4576829442932837,0.4576829442932837,0.47181919642857134,0.4665257223396758,0.5025360905189231,0.49743252139565497,0.4800542740841248,0.47330130404941656,0.46975088967971534,0.4747134187457855,0.46498371335504884
0.4035012809564475,0.4624786810687891,0.4624786810687891,0.4667792792792793,0.47421243378868133,0.4756876910252848,0.4853625170998633,0.47758311491240174,0.48089948523435383,0.47613926603038037,0.47176709546377793,0.4679255390384358,0.39297640848863513,0.4624786810687891,0.4624786810687891,0.4689384378067592,0.475992228698307,0.47542125052221135,0.4752255378209577,0.4630541871921182,0.4760458373602099,0.47794117647058826,0.47617747440273045,0.47549417817492556,0.39297640848863513,0.4624786810687891,0.4624786810687891,0.4689384378067592,0.475992228698307,0.47542125052221135,0.4752255378209577,0.4630541871921182,0.4760458373602099,0.47794117647058826,0.47617747440273045,0.47549417817492556
0.3973664649038972,0.45136518771331063,0.45136518771331063,0.4695290858725762,0.46255259467040677,0.4884584770496153,0.48448528432547616,0.48504895474993387,0.49218750000000006,0.4813121806937348,0.4733822548365577,0.4741014799154334,0.3978448275862069,0.45136518771331063,0.45136518771331063,0.4695290858725762,0.4695290858725762,0.4918119387216059,0.4872640886894549,0.4896451655454425,0.49281796813789497,0.4728944166554008,0.46455627705627706,0.464228079612695,0.3978448275862069,0.45136518771331063,0.45136518771331063,0.4695290858725762,0.4695290858725762,0.4918119387216059,0.4872640886894549,0.4896451655454425,0.49281796813789497,0.4728944166554008,0.46455627705627706,0.464228079612695
0.4008574490889603,0.46215139442231074,0.46215139442231074,0.4768008917374948,0.4745905081898362,0.49806898388600346,0.4834110227584316,0.4834863642592846,0.48224451070750884,0.48404255319148937,0.4576131687242798,0.461744966442953,0.40865745205185905,0.46215139442231074,0.46215139442231074,0.4768008917374948,0.4746427570748109,0.4971252841288943,0.4887433483422021,0.48626486264862645,0.48181569592562207,0.4860998650472335,0.4697636063771303,0.4720647773279352,0.40865745205185905,0.46215139442231074,0.46215139442231074,0.4768008917374948,0.4746427570748109,0.4971252841288943,0.4887433483422021,0.48626486264862645,0.48181569592562207,0.4860998650472335,0.4697636063771303,0.4720647773279352
0.38915779283639884,0.40875246922960035,0.5101936799184505,0.47960580344921977,0.4776816371377558,0.4868296636498717,0.4905912184705725,0.492845786963434,0.4599332220367279,0.44707851066796817,0.46814814814814815,0.459423025074144,0.39536896775589697,0.45458446574166783,0.45458446574166783,0.4951802456094018,0.4846101694915254,0.48548168249660784,0.4861298141664422,0.47862313891544866,0.47661409893516643,0.4829688535453942,0.4714593430263867,0.4660584920847867,0.39536896775589697,0.45458446574166783,0.45458446574166783,0.4951802456094018,0.4846101694915254,0.48548168249660784,0.4861298141664422,0.47862313891544866,0.47661409893516643,0.4829688535453942,0.4714593430263867,0.4660584920847867
